priser på realiserede handler	ejendomskategori	område	1992K1	1992K2	1992K3	1992K4	1993K1	1993K2	1993K3	1993K4	1994K1	1994K2	1994K3	1994K4	1995K1	1995K2	1995K3	1995K4	1996K1	1996K2	1996K3	1996K4	1997K1	1997K2	1997K3	1997K4	1998K1	1998K2	1998K3	1998K4	1999K1	1999K2	1999K3	1999K4	2000K1	2000K2	2000K3	2000K4	2001K1	2001K2	2001K3	2001K4	2002K1	2002K2	2002K3	2002K4	2003K1	2003K2	2003K3	2003K4	2004K1	2004K2	2004K3	2004K4	2005K1	2005K2	2005K3	2005K4	2006K1	2006K2	2006K3	2006K4	2007K1	2007K2	2007K3	2007K4	2008K1	2008K2	2008K3	2008K4	2009K1	2009K2	2009K3	2009K4	2010K1	2010K2	2010K3	2010K4	2011K1	2011K2	2011K3	2011K4	2012K1	2012K2	2012K3	2012K4	2013K1	2013K2	2013K3	2013K4	2014K1	2014K2	2014K3	2014K4	2015K1	2015K2	2015K3	2015K4	
Realiseret handelspris	Parcel-/rækkehus	Jammerbugt	2825	2846	3043	2571	2540	3036	2894	2830	3044	3245	3235	2994	3184	3049	3082	3326	3395	3338	3377	3510	3397	3756	4008	3998	4006	4202	4232	3918	4253	4459	4471	4483	4576	4265	4998	4607	4950	4746	5026	4681	4958	4695	4604	4890	4881	5072	5353	5290	5065	5792	5423	4989	5442	5888	5918	6020	6062	6280	6391	6976	6650	7545	7705	7004	7744	7083	7557	7284	6460	7614	6901	7613	6962	7714	7292	7227	6738	6702	6678	7108	7279	6645	6751	6461	6922	7281	6918	7521	6844	7812	6523	6384	6951	8265	7236	7667
Realiseret handelspris	Parcel-/rækkehus	Læsø	..	2885	3117	2676	2861	2694	2390	2911	2842	1747	3313	2568	2570	..	2626	2695	2968	2436	2681	3118	2465	2587	2807	3204	2599	2633	2753	2976	3299	3225	3819	4642	3501	3479	3532	3635	3400	3521	4435	..	3090	4069	3439	5154	4338	4370	3655	4505	3204	5914	..	4702	4265	5224	3627	5844	..	6641	..	7424	..	7374	7075	..	..	6997	..	..	..	..	7296	..	..	..	6419	..	..	..	..	..	..	..	8110	..	5791	6291	..	..	..	..	5749	..	..	..	..	..
Realiseret handelspris	Parcel-/rækkehus	Mariagerfjord	2758	2954	2774	2641	2911	2987	3085	3019	2983	3029	3070	3220	3271	3408	3207	3440	3464	3539	3611	3879	3540	3977	4152	3868	4120	4545	4409	4282	4682	4555	4535	4517	4658	4573	4853	5050	5047	4743	5022	4506	4893	4957	4614	5147	4883	5263	5014	5035	5172	5570	5545	5603	5874	6024	6192	6561	7284	6990	7111	7083	7823	7816	7866	7497	7691	8202	7334	7772	7061	8013	8082	7319	7944	7813	7191	7561	7092	8328	6961	7154	6898	7692	6290	7030	6963	7340	6649	6467	5813	7149	6820	6804	6642	7120	6828	6602
Realiseret handelspris	Parcel-/rækkehus	Morsø	2706	2754	2702	2571	2607	2794	2791	2571	2694	2898	2666	2578	2621	2696	2877	3030	2986	2943	2750	3046	2969	3215	2938	3249	3031	3216	3125	3100	3261	2902	3344	4099	3092	4120	3847	4060	3750	3616	3458	3543	3530	3808	3443	3651	3537	3919	3575	4079	4071	3919	4358	3449	4334	4744	4671	4599	4342	4495	4901	4513	5049	4882	5734	4941	5983	5459	5406	5807	5777	5451	5622	5059	5323	5732	6177	6065	5480	4588	4252	4101	4612	4533	4753	4480	4792	4337	5535	4209	5547	4623	4706	5703	6123	5278	5725	4464
Realiseret handelspris	Parcel-/rækkehus	Rebild	3040	2901	2845	2772	2710	2881	3066	3208	3093	3302	3558	3404	3471	3538	3378	3550	3389	3687	3571	3784	3658	3888	3713	3832	4244	4173	4284	4169	4619	4794	5241	4711	4436	4807	5305	5051	4813	5258	4838	5099	4806	5484	5563	5075	5137	4960	5010	5398	5629	5504	5617	5167	5342	5292	6326	6251	6854	7418	7702	7309	8040	9712	8289	8833	7298	7892	7909	8310	8609	8426	7897	8938	8148	7412	8847	8094	7839	7629	7201	7995	7071	8048	8406	7689	7424	8886	7572	8322	9093	8744	8038	9353	8467	8941	8238	8171
Realiseret handelspris	Parcel-/rækkehus	Thisted	2750	2646	2597	2485	2874	2956	3038	3252	3074	3171	3094	3139	3092	3105	3190	3277	3350	3437	3560	3566	3612	3696	3437	3539	3859	3897	4099	3880	4224	4252	4007	4044	4253	4242	4218	4355	4492	4624	4383	4201	4193	4283	4533	4413	4320	4614	4601	4323	4742	5071	4483	4979	4717	5348	4798	5017	5958	5518	5452	5736	5972	6247	6289	6407	6533	6254	6644	7142	5997	6784	6278	6183	6191	6781	6733	5894	6424	6537	6064	5369	6409	6236	5907	5619	5956	5318	5990	5496	6167	6131	5347	5689	6500	6767	6507	5928
Realiseret handelspris	Parcel-/rækkehus	Vesthimmerlands	2802	2587	2529	2730	2766	2764	2924	2964	3262	3063	2981	2799	2846	3277	3278	3386	3505	3229	3126	3457	3331	3631	3269	3342	3811	4131	3685	4289	3739	3971	4158	3974	4146	4049	3943	4119	4145	4558	4328	4150	4201	4339	4273	4326	4184	4369	3949	3835	4847	4634	4718	4485	4349	5016	5239	4876	5141	5368	5268	5649	5554	5862	5755	6041	6325	6164	5828	5780	5861	7445	6025	6319	6476	6347	6826	6766	5161	6231	5622	6175	5673	6095	6091	5966	6626	6372	6102	5821	5432	5682	6062	6463	5944	5908	6110	6003
Realiseret handelspris	Parcel-/rækkehus	Aalborg	3764	3895	3645	3581	3560	3972	4079	4077	4020	4086	4165	4261	4276	4418	4463	4721	4791	4987	4903	5022	5382	5520	5814	5812	6198	6109	6517	6249	6509	6644	6789	6568	6772	6800	6951	7377	7024	7217	7172	6777	6952	7319	7186	7165	7169	7402	7236	7536	7544	7906	8176	8222	8402	8991	8858	9278	9983	11181	11201	11726	11369	11649	11571	11965	11567	11752	12031	11817	11065	11494	11392	11291	11584	11660	11781	11502	12048	11874	11189	11723	11351	11197	11551	11774	11561	12340	11545	11717	11622	11849	11968	11961	12472	12871	12322	12896
Realiseret handelspris	Ejerlejlighed	Århus	7319	7375	7393	6965	6344	6735	7450	7314	7501	7447	7458	7477	7216	7609	8119	8065	8195	8802	9284	9094	9882	10001	10356	10227	10746	11275	12042	11445	11544	11995	12411	12201	12006	12926	13072	12491	12951	13034	13660	13071	13176	13862	13946	13664	14525	15006	15702	15181	16342	17730	19053	19240	20690	21385	23770	24350	26487	27771	27270	26135	26220	25109	24692	23073	23644	23490	22365	20566	19114	21161	20826	21498	22478	23516	23282	22786	23896	23587	23082	22662	22248	23036	23044	23357	23492	24475	24150	23149	23682	25388	25843	25053	27121	27826	27636	27799
Realiseret handelspris	Ejerlejlighed	Landsdel Vestjylland	4351	4300	4102	4005	4337	4335	4234	4124	4731	4452	4217	4380	4466	4684	4679	5146	4539	4773	4755	4860	5126	5247	5139	5338	5440	5463	5540	5633	5780	5903	6074	6511	6202	5920	6325	6075	6337	6162	6201	6305	6470	6817	6365	6659	7009	7545	6941	6841	8385	9395	8970	9181	9130	10168	9666	9641	10842	11209	11101	10805	11865	11991	12368	11545	12735	12373	12621	10741	11451	12286	11807	11352	11073	11856	11847	10912	11383	11510	9929	11551	11072	11053	10700	11185	10203	11218	11616	10234	10725	11004	11356	11607	10469	12029	11652	10186
Realiseret handelspris	Ejerlejlighed	Herning	5012	5151	4758	5431	5229	5403	5644	5415	6027	5215	5574	5122	5853	5618	5698	6305	5591	6280	6301	6195	6237	6882	6233	6846	6681	7001	7185	6791	7250	7535	7521	8437	7903	7592	7576	7116	6790	7446	8039	8026	8044	7561	7649	8140	7959	8135	7981	8792	8951	9733	9298	9384	9169	10121	9793	10370	12134	12411	12235	11939	12771	12544	13380	12362	13653	13949	13516	11327	12431	11527	13152	12436	10957	11249	11980	11378	12453	12371	10495	11718	12171	11863	12194	12477	10533	11610	12547	10189	12379	12505	13537	12384	13221	11912	12229	11410
Realiseret handelspris	Ejerlejlighed	Holstebro	5277	4790	4781	4584	5623	4216	4349	4627	6066	5252	4342	4913	4309	4947	4789	5021	5120	5198	5423	5023	5719	5899	5948	5141	5996	6179	5861	6743	6711	5869	6409	6471	6148	5043	7010	5773	6855	6198	6902	6913	6444	7887	7080	..	8108	7545	7225	7444	8228	8463	8615	8310	9499	9320	9320	10108	10551	10523	12117	11624	11519	11519	11403	12344	12801	13212	12705	11267	..	13418	..	11240	12286	13041	..	12387	..	11290	..	..	..	10114	9680	..	11196	10526	..	9032	11047	10553	11733	9957	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Ikast-Brande	5012	4604	4503	3719	4730	4604	4372	5177	5262	5278	5052	5226	5224	5775	5732	5978	5185	5084	5463	5418	5719	6418	5984	5816	6031	6178	6425	6275	7111	6995	6748	7224	7046	7573	7933	8099	8343	7108	6866	7695	7403	7952	7598	7627	7420	8434	8251	7983	7725	..	..	9237	8546	10223	..	8378	8527	8584	9780	10573	9386	..	9625	11285	12477	12129	12001	12406	10667	12436	..	9673	9561	11357	10691	10273	..	..	8713	11848	..	..	11202	11860	10054	10722	..	10551	..	10415	..	..	10249	..	..	..
Realiseret handelspris	Ejerlejlighed	Lemvig	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3609	..	3566	4604	3533	..	4830	5883	6452	6719	6229	5720	6372	..	6655	6169	7206	6615	..	6777	7326	7085	..	8059	6624	6609	6886	7394	..	6825	7644	7297	7337	..	..	..	..	10104	..	10365	..	..	..	..	12438	14103	..	..	..	..	..	14071	..	..	..	..	..	..	..	..	13550	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Ringkøbing-Skjern	2446	2479	2679	2700	2563	2898	3337	3578	3322	3954	3121	3387	3104	3756	3613	3850	3327	3749	3571	3897	3281	3984	4173	4896	4498	4437	4115	3568	3852	4575	4321	4269	4431	4233	4894	4980	5621	5238	3267	5511	4718	6146	4794	4842	6985	8611	6315	4946	..	11006	..	11052	9684	12181	8883	10308	12542	12949	10894	10611	12312	12764	11996	9895	11985	11335	10658	8209	..	13922	9078	11247	..	11688	11615	9685	13744	13035	..	..	..	11420	..	..	11596	9402	10378	7105	..	10621	8394	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Skive	..	7833	6568	4192	4453	..	4359	..	5500	5397	4297	4316	..	5272	7993	5319	4885	5229	5556	5608	5342	5990	5593	4456	5904	5782	6280	7671	6040	5269	6662	5894	5937	6503	6106	5962	6634	6539	..	6464	6586	..	..	..	5561	7063	5553	6010	..	7826	..	..	8366	..	..	..	..	..	..	..	..	..	..	..	..	..	9797	..	..	9952	..	..	10451	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Struer	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8236	6864	..	..	7298	..	7001	9914	..	..	14099	..	..	..	..	..	..	..	..	..	6387	..	..	..	..	..	..	..	..	..	..	8944	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Viborg	4812	4671	4608	4167	5447	5507	4908	4300	5282	5121	4900	5181	4965	5581	5193	6223	5357	5068	5396	5620	6496	6025	5818	6105	6376	6323	6007	7254	7424	7187	7685	7715	7939	7249	7574	7847	7808	7097	7277	7058	8158	8072	7322	8099	8375	8019	8909	8077	8774	8829	9077	8797	9391	10470	10638	10363	10067	11372	10875	9325	12253	12582	14093	11370	13100	11986	13161	11415	12524	12655	11933	11667	11403	12722	11824	10505	10519	10997	9571	12048	10726	10730	10683	11609	9642	12461	11826	12605	10053	10442	11459	9870	10565	13608	11769	11410
Realiseret handelspris	Ejerlejlighed	Region Nordjylland	4701	4534	4358	4440	4374	4506	4968	4872	4927	5293	5044	5000	4830	5202	5076	5393	5207	5489	5595	5688	5912	6270	6479	6809	6892	7217	7323	7486	8035	8133	8179	8339	7853	8469	8488	8490	8591	8553	8903	8598	8111	9143	9030	8731	9180	9039	9131	9311	9369	9767	9890	10128	10050	10868	11591	11677	12706	12512	12604	13508	12794	14244	13914	13319	13145	13310	13304	12571	12182	12067	12425	12825	12409	12562	12573	12113	12317	12780	12176	13153	12103	12792	12001	13350	13074	13121	13819	13747	12567	13357	13519	14505	13938	14983	14565	15304
Realiseret handelspris	Ejerlejlighed	Landsdel Nordjylland	4701	4534	4358	4440	4374	4506	4968	4872	4927	5293	5044	5000	4830	5202	5076	5393	5207	5489	5595	5688	5912	6270	6479	6809	6892	7217	7323	7486	8035	8133	8179	8339	7853	8469	8488	8490	8591	8553	8903	8598	8111	9143	9030	8731	9180	9039	9131	9311	9369	9767	9890	10128	10050	10868	11591	11677	12706	12512	12604	13508	12794	14244	13914	13319	13145	13310	13304	12571	12182	12067	12425	12825	12409	12562	12573	12113	12317	12780	12176	13153	12103	12792	12001	13350	13074	13121	13819	13747	12567	13357	13519	14505	13938	14983	14565	15304
Realiseret handelspris	Ejerlejlighed	Brønderslev	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8421	..	8356	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Frederikshavn	4125	4412	4079	3990	3699	4538	4042	5653	4552	5317	4877	4113	4996	4916	4897	5557	4239	5100	5346	5043	5096	5977	5929	8305	6690	6451	5362	5608	9239	7710	6378	6214	6270	7036	6017	7079	7608	6595	7384	5941	6552	7684	6763	6471	6239	7023	6968	7898	7448	8169	7794	7630	8924	8929	9718	11052	12198	10450	..	12363	9493	13867	13900	14919	11870	12760	12840	15364	10605	9845	13432	14647	13933	13173	12837	8446	9698	13867	..	..	10335	12284	13032	13952	..	13185	13982	13029	11769	..	12440	20491	11057	13700	11842	13434
Realiseret handelspris	Ejerlejlighed	Hjørring	5266	6387	4533	6376	4532	5049	5928	4503	5260	6370	5048	5428	5307	4538	6183	5854	5030	5538	6603	5993	6020	5943	6271	5676	5874	6439	6442	6918	9254	6360	7103	6162	5595	6929	7045	7754	7946	8705	8312	7234	7133	9660	8372	8227	7384	11530	7459	9534	7949	7424	..	9709	8107	8835	10804	11913	8997	9335	10597	10732	..	12701	11748	9404	..	12145	..	..	..	12753	..	..	10376	10122	11004	10880	10723	10840	..	12040	..	10380	10074	11598	8231	10442	8565	11256	6251	5585	8884	10847	12179	11266	10632	12033
Realiseret handelspris	Ejerlejlighed	Jammerbugt	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9092	8373	..	..	..	..	6811	..	11007	8310	7775	..	..	..	..	..	6699	..	7646	..	..	..	12689	14886	11800	9487	13942	8195	9726	10512	9777	9155	9750	9856	10149	9917	9080	7498	9935	9567	9035
Realiseret handelspris	Ejerlejlighed	Læsø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Mariagerfjord	..	4631	..	7408	..	..	..	4285	3581	..	..	..	5209	4731	5708	5191	4947	5575	6819	6937	4866	..	6087	7083	6010	6257	6528	5480	6188	9538	6758	7368	6435	8218	6786	8247	7537	9026	8353	7946	7441	8695	..	10377	7179	9382	7151	8135	8737	..	..	..	..	9902	7793	..	..	9285	8665	..	..	..	..	..	..	12495	..	..	..	10613	..	..	12688	..	15409	9755	..	..	..	..	..	11312	8715	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Morsø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Rebild	..	..	3353	3700	..	..	4451	4128	3062	3953	4345	3620	3992	7315	4695	4316	5155	4022	4812	..	4948	5337	4497	..	5815	5777	5990	5904	5676	6278	6628	6255	5826	..	6810	6707	6074	6826	7402	6693	5994	..	6813	5824	..	6444	6580	6774	7363	6852	..	..	..	..	..	..	..	..	8705	..	7575	..	..	..	10776	..	..	..	..	9310	..	..	..	..	..	8166	..	10917	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Thisted	3129	3161	2635	2886	3193	3005	3915	3069	3739	3498	3119	3509	3048	4586	3679	4403	3654	3766	3085	4693	4504	5001	4007	4189	4727	4930	4620	4678	5217	5714	5398	5160	5380	5799	4991	4635	5524	5613	5081	5079	5140	6742	6086	5598	6429	7949	6254	5905	7575	..	7550	8218	7939	8412	..	7725	..	..	11585	..	9517	12889	9223	8503	7959	10355	11138	..	9342	..	..	..	..	11447	10767	..	..	..	9678	..	..	..	10107	9876	..	7829	..	..	..	8977	..	7963	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Vesthimmerlands	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	6798	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12241	..	..	..	12942	10536	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Aalborg	4787	4681	4567	4475	4691	4691	5075	5116	5087	5453	5255	5199	5134	5388	5157	5572	5533	5756	5728	5815	6166	6493	6745	6878	7209	7698	7806	8168	8204	8525	8849	8997	8452	9237	9153	9119	9035	9164	9397	9396	9338	9740	9680	9344	9253	9625	9877	9872	10130	10411	10557	10833	10881	11785	12547	12584	13356	13710	14078	14256	14521	15104	14592	14041	14147	14475	13569	12534	13361	12686	12839	13279	12813	13475	13145	13464	13278	13293	12727	13059	12926	13380	12875	14192	13890	14171	14898	14298	13957	14715	14815	15754	15799	16889	16336	17253
Realiseret handelspris	Fritidshus	Århus	4114	4450	5254	3889	3834	5483	4568	4960	5289	5173	4475	5168	4319	5476	4573	7374	4478	5883	5108	4859	5824	6843	7688	7069	7057	9964	9524	8260	8800	9471	8859	9578	9656	8494	9300	7645	8989	9057	10517	12064	9236	10861	11416	10495	11151	12746	12356	11611	12354	15418	19538	20446	13625	20709	19639	25453	26897	21959	23474	..	..	35960	25664	36756	24446	..	37608	..	..	16536	25963	21229	37946	19375	23340	23833	23870	19552	24249	18123	23139	27110	24748	20615	33142	21760	20972	20597	21138	21844	23162	24374	21000	20622	21630	20643
Realiseret handelspris	Fritidshus	Landsdel Vestjylland	4321	4273	4403	4322	4931	4491	4266	4558	4944	5015	4777	5200	4837	5213	4612	5318	6039	5544	5188	5513	6255	5871	5626	6157	6603	6079	6189	6509	6735	6995	7060	6677	7085	7246	7224	7507	7743	7380	7285	7266	7695	7928	7697	8161	8303	8449	8748	9143	9378	10173	10053	10949	11501	11501	12322	13007	12565	13694	13316	13761	13956	14694	13844	13913	14480	14876	15414	15024	12978	13058	13497	13867	13493	13939	13961	14659	13887	14325	13521	13673	13231	13381	12759	11610	14125	13823	11781	12739	12077	12022	11543	12471	11896	13431	12645	12860
Realiseret handelspris	Fritidshus	Herning	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18395	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Holstebro	4554	4266	4448	3903	6248	4059	4182	4283	3591	4323	3335	4962	3686	4804	4571	5565	5425	5476	5365	5513	5941	6072	5164	5979	5833	6237	5764	6240	5717	6669	6385	6138	7263	7000	7815	7410	7103	6890	7526	6975	7348	6957	7720	8267	7003	8155	8182	8320	8539	9689	10388	11596	11776	9774	10970	12762	11184	10988	12307	12664	11786	14669	14740	13037	13037	12211	13193	13998	14024	12171	14707	12738	12179	13387	12112	16008	13636	13053	12683	12117	13648	14338	10890	11675	14094	12854	11337	15157	11758	8916	9850	13618	11178	10876	11804	8238
Realiseret handelspris	Fritidshus	Ikast-Brande	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Lemvig	4951	4709	3868	4473	4104	4031	4573	4464	4817	5063	4453	4670	5387	6425	4792	4991	5369	5314	5095	4965	7303	5147	5771	5345	5832	5679	5457	5607	6552	7113	7033	6875	6415	7414	7692	6826	7826	7106	7154	6783	7305	7237	7442	6601	7317	7662	9179	8980	8595	9862	9497	10287	10604	11472	12897	12202	9369	12844	12871	12631	12609	13689	13680	15034	14159	15413	14094	..	14863	14943	11869	13062	13957	13940	14627	12033	11258	10938	11491	..	10803	12105	11221	10308	12121	10533	11806	10327	11131	11270	12905	9777	12269	14048	9545	9349
Realiseret handelspris	Fritidshus	Ringkøbing-Skjern	4632	4786	5085	4954	5499	5187	4530	5307	5925	5895	6013	5988	6025	6168	5417	6146	7150	6730	6421	6432	7057	7038	6930	7004	7927	7603	7928	7716	7991	8171	8964	7852	8609	8475	8188	8504	9325	9089	8612	8203	9089	9103	9042	9122	9752	9984	10260	10199	11067	11579	11558	12524	13658	13593	14400	14621	14853	16063	14741	15507	16251	16048	14952	14152	16442	15959	16904	16163	14249	14305	13739	16175	14459	14350	15077	14980	15517	15999	15199	14196	14361	14271	15056	12823	15676	14418	12707	13726	13405	13113	12456	13947	12674	14943	14182	13967
Realiseret handelspris	Fritidshus	Skive	3502	3728	4095	3559	3580	3619	4233	3631	3554	3799	4341	3960	3659	3853	3629	4334	3628	4470	4155	4835	4976	4559	4374	4336	5188	4835	4818	5019	5544	5551	5497	5347	5436	6207	6025	6177	5595	5939	6722	5906	5513	6289	6719	6541	5817	7196	6754	7509	7538	7590	7665	8504	7894	8321	7503	10501	9434	10492	9882	11374	11093	12053	11203	12774	11646	14672	15746	12753	9437	10596	13613	10481	12371	12435	11702	15934	14008	11549	10069	13104	10539	11103	10469	10436	13271	12427	9291	10224	10163	12546	10232	9802	10950	10512	11202	10392
Realiseret handelspris	Fritidshus	Struer	3542	3523	3323	2942	..	2567	3175	2977	3696	3534	4476	2794	2690	3885	3388	3843	..	3984	3734	3649	3935	4417	4054	4031	4385	3715	4046	5052	4449	5114	4328	4376	3646	4952	6266	6696	4791	5408	5643	4851	4881	5384	5888	6280	6196	6557	5894	6256	6516	6945	5438	6371	7303	8758	8738	11630	..	12156	12139	10828	..	..	13332	..	..	10322	10492	..	..	10536	11867	..	..	11421	13028	..	..	14241	11373	..	..	14751	9723	..	..	12298	12592	..	..	9852	9849	10940	..	..	..	..
Realiseret handelspris	Fritidshus	Viborg	3578	2739	2220	3944	2974	..	3181	3037	2758	3308	..	..	..	3147	3353	..	..	3475	3566	3902	5027	4464	3736	7717	5378	4296	5528	4613	..	4625	4700	..	..	4247	4900	..	5975	5802	7879	..	..	7333	6571	8284	6957	5932	7124	..	5192	..	..	..	..	7273	..	..	..	10931	11237	..	..	19145	10473	..	..	..	..	..	..	..	..	..	..	13899	17964	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Region Nordjylland	4373	4152	4111	4415	4247	4443	4151	4600	4662	4467	4471	4573	4803	4740	4690	4999	5239	5176	4973	5047	5282	5379	5171	5570	5775	5841	6016	6457	6346	6518	6852	6502	6839	6727	7118	7245	7399	7590	7612	7460	8032	8102	8174	8489	8591	8709	8821	9355	9483	10251	10625	11202	11915	12802	13658	13457	13480	15077	14657	14905	14994	15593	15281	15775	16221	16200	17112	15319	13906	14352	15718	15265	14562	14268	14504	14178	13529	14968	13561	14464	13831	13495	14357	13133	14070	12990	14008	13921	12822	13627	13013	12805	12819	13370	11806	12588
Realiseret handelspris	Fritidshus	Landsdel Nordjylland	4373	4152	4111	4415	4247	4443	4151	4600	4662	4467	4471	4573	4803	4740	4690	4999	5239	5176	4973	5047	5282	5379	5171	5570	5775	5841	6016	6457	6346	6518	6852	6502	6839	6727	7118	7245	7399	7590	7612	7460	8032	8102	8174	8489	8591	8709	8821	9355	9483	10251	10625	11202	11915	12802	13658	13457	13480	15077	14657	14905	14994	15593	15281	15775	16221	16200	17112	15319	13906	14352	15718	15265	14562	14268	14504	14178	13529	14968	13561	14464	13831	13495	14357	13133	14070	12990	14008	13921	12822	13627	13013	12805	12819	13370	11806	12588
Realiseret handelspris	Fritidshus	Brønderslev	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Frederikshavn	3798	4388	4595	4644	5157	4676	4648	4972	4713	4515	4625	4824	5804	5229	4739	5472	4931	5907	4615	4939	5683	5742	5988	5869	7336	6328	6818	7142	5828	6695	6681	6310	7429	7600	8193	7436	6941	8302	8629	7461	7941	8431	7991	9182	8062	8680	9874	9558	9693	10435	8936	12984	11209	13736	16406	15411	14811	15985	14550	14148	16546	16882	15720	15858	16602	17009	26569	16674	16131	16475	20221	15824	15405	13838	16626	14635	15438	22030	15424	19790	14595	14328	16488	15132	19300	14084	20010	11657	18314	15837	17036	12844	13700	17468	12947	12070
Realiseret handelspris	Fritidshus	Hjørring	3848	4346	4414	4226	3906	4449	4137	4760	4566	4358	4344	4900	4831	5398	5071	5706	5289	5712	6039	5870	5595	6416	5464	6172	6170	6244	6182	7390	7294	7210	8068	6419	8012	7516	8568	7923	7762	9619	8427	7713	8551	9022	9211	10321	9024	9826	10311	10576	11348	12729	12713	12895	13820	16535	15827	16894	16336	19042	20104	19387	19467	18553	19078	19824	21203	19063	20129	20948	17468	16339	15852	17574	21229	18186	18370	17255	15309	16025	16171	17667	19091	15827	16472	16151	17934	17527	16597	18868	16726	19105	15945	18379	18901	15442	14138	16784
