priser på realiserede handler	ejendomskategori	område	1992K1	1992K2	1992K3	1992K4	1993K1	1993K2	1993K3	1993K4	1994K1	1994K2	1994K3	1994K4	1995K1	1995K2	1995K3	1995K4	1996K1	1996K2	1996K3	1996K4	1997K1	1997K2	1997K3	1997K4	1998K1	1998K2	1998K3	1998K4	1999K1	1999K2	1999K3	1999K4	2000K1	2000K2	2000K3	2000K4	2001K1	2001K2	2001K3	2001K4	2002K1	2002K2	2002K3	2002K4	2003K1	2003K2	2003K3	2003K4	2004K1	2004K2	2004K3	2004K4	2005K1	2005K2	2005K3	2005K4	2006K1	2006K2	2006K3	2006K4	2007K1	2007K2	2007K3	2007K4	2008K1	2008K2	2008K3	2008K4	2009K1	2009K2	2009K3	2009K4	2010K1	2010K2	2010K3	2010K4	2011K1	2011K2	2011K3	2011K4	2012K1	2012K2	2012K3	2012K4	2013K1	2013K2	2013K3	2013K4	2014K1	2014K2	2014K3	2014K4	2015K1	2015K2	2015K3	2015K4	
Realiseret handelspris	Parcel-/rækkehus	Horsens	3439	3485	3358	3412	3397	3556	3726	3716	3814	3870	3739	3899	4065	3943	3951	4174	4349	4324	4737	4908	4942	5208	5009	5280	5264	5809	5708	5636	6029	6089	6231	5865	6229	6329	6295	6452	6524	6684	6368	5975	6475	6204	6442	6233	6312	6744	6977	6771	7145	7125	7419	7797	8311	8572	9384	9377	10322	11433	11374	11442	11873	12325	12529	12181	11921	11908	12026	11086	11586	11373	10298	10642	11009	11124	11132	10997	10937	10682	10458	9781	10340	10152	10439	9832	9591	9681	9549	9475	10318	9732	10410	10090	10425	10540	10196	10832
Realiseret handelspris	Parcel-/rækkehus	Norddjurs	2989	3071	3191	3101	3396	2994	3331	3229	3635	3249	3239	3235	3287	3592	3308	3575	3684	3792	3650	3852	3785	4016	4283	4086	4223	4455	4354	4500	4931	4673	4702	4649	4487	4614	4870	4765	4825	4896	4671	5004	4882	4734	5707	4974	4686	5028	5089	4998	5050	5733	4783	5095	5766	6047	5973	6349	6886	7375	6895	7481	7989	8046	7616	8299	8760	8741	8219	8040	8239	7660	7793	7512	7613	7636	8016	7585	7131	7541	7523	6480	7178	6613	6402	6699	7319	6478	6430	6048	7048	6161	5885	6132	6389	6555	7175	7303
Realiseret handelspris	Parcel-/rækkehus	Odder	3753	3686	3964	3797	3542	4499	4085	3886	4267	3825	4265	4106	4142	4353	4650	4538	5057	4662	5198	5346	5582	5845	5881	5877	5974	6283	6068	6426	6742	5957	6265	6575	7165	7135	7368	7089	7316	7221	7267	6422	7889	6863	7729	6971	6980	7822	8007	7922	7239	8221	8913	8490	7932	9304	10295	10483	12981	12506	13078	12432	11618	13359	12814	13649	11449	14273	13181	13151	11836	12544	12799	11238	12285	12699	11558	11598	12676	12768	11118	11461	11068	12477	12673	11064	10934	11574	11652	10422	10543	11099	11372	10891	10755	12594	11970	12895
Realiseret handelspris	Parcel-/rækkehus	Randers	3480	3541	3542	3503	3189	3461	3531	3561	3900	3956	3872	3802	3859	4026	4051	4337	4519	4652	4670	4844	5053	5251	5226	5251	5329	5650	5593	5615	5839	5956	5853	5606	5965	6066	6179	6050	6179	6178	6217	6146	6436	6183	6412	6235	6114	6405	6665	6108	6721	6937	6991	7075	7674	7771	7696	8616	9161	9441	9625	10651	10545	10541	10430	10320	10730	11237	10356	10530	10188	9849	10217	9394	9773	9310	9880	9828	9553	9854	9562	9403	9199	9366	8915	9030	8619	9835	9422	9166	8961	9045	8557	8614	9699	9233	9534	8748
Realiseret handelspris	Parcel-/rækkehus	Samsø	2169	2370	2366	2785	2111	2470	2513	2675	2704	2492	2496	2600	2565	2824	3264	2830	3370	2382	3273	2796	3450	3673	3351	3512	3384	3788	3582	3661	3871	3813	3780	3475	4298	4335	4238	4717	4859	4434	4946	4085	4541	4875	4681	2940	4445	4843	5016	5062	4530	5172	6661	4707	..	9250	4517	5778	4900	..	7110	8539	5761	9895	8741	8737	8222	7479	8401	..	8532	7772	8345	6649	5965	7082	6717	5627	6117	7756	8081	6301	4948	6775	..	6123	6598	..	4467	5275	..	4803	6604	4879	6618	5294	7968	6810
Realiseret handelspris	Parcel-/rækkehus	Silkeborg	3828	4182	3822	3773	3790	4173	4185	4052	4185	4253	4106	4202	4195	4174	4480	4683	4775	5102	5118	5318	5382	5622	5556	5868	6357	6499	6470	6123	6532	6679	7051	7130	7284	7198	7275	6779	7157	7423	7200	7143	7354	7586	7369	7457	7422	7407	7861	8056	8356	8141	8186	9002	8971	9050	9771	9761	11861	11116	11735	13824	12896	13250	13562	13124	12949	13461	13897	13121	12200	13103	12221	11800	12614	12287	12085	12497	11736	12238	11811	11375	11559	11561	11913	11692	11895	10702	11750	11401	10785	11879	11572	11264	11608	12455	12037	12037
Realiseret handelspris	Parcel-/rækkehus	Skanderborg	4499	4653	4125	4304	4264	4475	4820	4627	4918	4875	4857	4667	4998	4930	4952	5297	5707	6090	6242	6154	6765	6724	6651	7124	7032	7454	6849	7314	7788	7936	7923	7865	8242	8332	8293	7814	8331	8660	8326	8159	8712	8672	9176	8792	8983	9212	9384	9428	9089	9692	10401	9829	10260	11520	11966	12990	13324	13739	14696	14498	15004	15019	14555	14976	14799	14953	14267	14286	13189	12492	13742	14110	13742	13287	14608	14409	14167	13164	13481	13805	12243	14049	13657	12788	13426	14264	14340	14206	13532	13549	13637	13410	14217	14644	14757	14530
Realiseret handelspris	Parcel-/rækkehus	Syddjurs	3471	3195	3444	3197	3016	3325	3305	3543	3486	3426	3726	3861	3724	3727	3754	4122	4191	4060	4140	4544	4813	4424	4847	4729	5029	5048	5372	5106	5335	5431	5939	5815	5947	6088	5933	5716	6061	5949	6159	6023	5865	6129	6056	5661	5935	6435	6615	6568	6540	7167	7815	7847	7511	7250	8532	9664	9795	10124	11577	10697	11151	12126	11317	11364	11836	12076	11603	11048	9311	9948	10441	9845	10721	10973	9659	10186	10407	11003	10379	9191	9383	8590	9183	8737	9747	9359	9239	9092	9436	9270	9783	10146	9319	10223	9971	10437
Realiseret handelspris	Ejerlejlighed	Esbjerg	4979	4812	4736	4320	4831	5799	5032	4869	5300	5430	5110	5453	4950	5389	5278	5206	5031	5396	5394	5566	5717	5982	5975	5933	6076	6445	5920	6347	6356	6453	6620	6326	6866	6470	6972	6886	6474	7237	7283	7164	7339	6803	7148	7548	7126	7728	7879	7704	8045	8349	8666	9024	9254	9274	9731	10786	11146	12010	11440	12497	12658	12981	11446	12737	12359	12442	12629	13011	11675	11839	12888	11498	11732	12023	11403	11783	10888	11797	11671	11072	11192	11785	11595	11294	12589	12811	12636	11857	12460	12867	11833	12548	12560	12761	12874	12974
Realiseret handelspris	Ejerlejlighed	Fanø	..	..	..	..	..	..	..	..	..	..	..	..	..	4730	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	6767	8436	8545	8434	8967	10433	10657	9479	9642	9659	9585	10237	10889	10665	10437	9141	..	..	11998	..	..	..	15051	..	..	19214	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13094	..	..	..	..	..	16795	..	14844	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Fredericia	3469	4117	3401	3325	2858	3228	3275	3366	3262	3566	3970	3171	3302	3215	3209	3832	3235	3376	3812	4149	3797	4318	4314	4566	4326	4774	4644	4921	4549	4972	4809	4411	5442	5054	5394	5591	6057	5537	6323	5455	6236	6181	7199	5538	6648	7539	6587	7275	7796	8253	8698	8973	8625	10768	9579	8655	10631	10342	10660	11505	10499	12262	11455	12369	13243	11208	10965	10946	12810	10908	10914	11157	10721	11227	12876	12757	..	13402	..	11272	7944	8057	8508	8640	8455	9946	10162	8829	10549	9474	8995	8373	11670	11040	9593	9849
Realiseret handelspris	Ejerlejlighed	Haderslev	3916	4527	3629	4073	4120	3103	4296	4211	4128	4345	4561	4216	4653	4984	4653	5241	4167	5275	4996	4963	5681	5641	5028	5670	6469	6435	6946	6923	6817	7157	8298	7375	8343	7781	8027	7716	6899	7781	8340	7384	7614	7931	8242	7009	6832	7848	8112	17610	..	..	7314	8548	8803	10904	14419	10883	10377	9909	10874	10939	10889	11625	15206	13358	10469	14259	11731	..	13501	..	14117	..	9671	12967	11301	15575	9626	10278	11435	..	10530	10918	10746	9429	..	9497	11368	10101	..	10054	..	11857	8984	..	..	..
Realiseret handelspris	Ejerlejlighed	Kolding	4416	5049	3580	4121	3367	3477	4311	4125	3880	4701	4720	4365	4468	4432	4609	5105	5089	5344	5164	5204	5203	5355	5657	5369	6466	7219	6852	6829	6101	6833	7022	6730	8391	7498	7424	7227	7007	7789	7602	7631	8706	7365	8463	8754	8220	10132	8233	8761	9285	9309	10607	10524	10397	11427	11713	11724	12798	12958	14057	15000	13939	13043	14013	15487	13621	13784	14284	15550	12728	13403	14231	15409	11720	13564	15342	12220	11544	10636	11862	9932	13054	11620	13324	15782	13005	13909	12729	14617	14128	12472	13796	10834	11057	11698	11931	16939
Realiseret handelspris	Ejerlejlighed	Sønderborg	3851	3359	4684	4043	3893	3519	3595	3618	4124	3786	4354	4251	4181	4662	5432	4485	4068	4370	3929	4420	4000	4810	4567	4858	5399	5429	5423	5293	5426	5608	6094	5306	5541	5940	5263	5619	6198	6087	5562	5551	6365	6301	5567	6179	7307	6882	5726	7899	7085	9065	8289	8404	9968	9544	9949	9763	9717	10371	13653	12178	15142	14352	12533	11140	13189	13706	19217	..	14773	14758	12654	13372	12227	11826	13521	13988	13235	12515	13320	11847	10801	13645	11082	15365	15310	12730	15375	12299	11042	13566	13405	10671	14804	14182	14197	10452
Realiseret handelspris	Ejerlejlighed	Tønder	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10506	..	..	..	..	..	..	..	14120	..	..	..	..	11687	..	..	..	..	..	..	..	10332	..	..	..	..	11675	..	7329	..	10981	..	10044	11035	..	..	9585	12426	..	9570	..	..	..
Realiseret handelspris	Ejerlejlighed	Varde	3870	4526	4742	4892	3830	5658	5664	4272	4304	4310	4477	6471	4322	5572	5001	4042	4562	7107	4493	5648	5371	6305	7852	5656	7772	6149	5435	5605	7301	7254	5460	8265	7939	6087	5598	8205	7452	6832	6906	10242	10424	10284	6447	6328	8343	7125	8699	8391	10033	..	..	10611	12673	10374	11594	11210	13213	13801	15715	11865	17926	18566	14226	15661	12885	18934	14588	..	14524	14277	13252	14163	11792	16244	14531	..	17399	14149	..	14661	15042	13105	14788	..	11597	13347	11729	12499	12943	14164	10402	13810	12295	11729	12037	12418
Realiseret handelspris	Ejerlejlighed	Vejen	3470	..	4144	..	..	..	3714	4418	3287	3880	3468	3774	4123	4474	5264	4259	4030	4026	4333	3785	5199	4394	5071	5414	5304	5562	5513	4754	5011	..	5373	..	..	..	4975	5102	6384	..	5892	6090	8751	5703	5005	..	..	..	6091	5583	6507	..	..	7462	..	..	7793	..	7577	..	..	..	..	11233	..	8837	11659	..	..	..	10936	9235	..	..	..	12343	11611	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Vejle	4547	4545	3871	4852	4386	4946	4535	5062	5647	4753	4837	4127	4688	4996	4620	5118	5585	5212	5729	5734	6082	6434	7780	6535	4788	6900	6677	6604	7280	6834	7754	7771	7802	6837	7311	5995	7416	7942	7824	8114	8372	9142	8392	8820	9110	9235	8952	8790	8880	9373	10504	9443	11144	11354	11133	11750	12343	13841	13345	14157	14541	14736	13690	15444	14511	13112	15354	13282	14377	13607	15126	13012	12931	15716	13179	11869	12881	14835	13988	12184	13110	14477	12961	14750	10640	16821	12043	10592	11005	14535	12873	12053	13248	12996	15129	13672
Realiseret handelspris	Ejerlejlighed	Aabenraa	2873	3562	2833	2768	2071	3019	2510	2453	2443	3132	2937	..	3192	2584	2655	2899	3253	3166	2994	3473	3275	3561	4228	2946	3293	3724	3959	3463	3816	3580	4175	3352	4057	4205	3850	4360	4445	4577	3564	4246	4049	4043	3670	5762	6084	5415	5018	6767	7700	7811	..	11919	..	13564	9969	9289	10995	11062	..	11041	8494	10289	8958	12942	10255	11955	12114	..	11192	10033	..	12365	13639	..	..	..	..	10298	15237	16328	8170	13018	11401	8160	..	..	..	9561	..	11651	..	..	7916	..	..	..
Realiseret handelspris	Ejerlejlighed	Region Midtjylland	5727	5933	5983	5388	5202	5467	6063	5848	6024	6071	6066	5994	5856	6125	6533	6386	6468	6898	7263	7068	7388	7263	7785	7836	8136	8479	9077	8318	8681	9102	9341	9115	9173	9593	9982	9187	9744	9608	10279	9615	9809	10613	10570	10265	10707	11370	11728	11467	12247	13234	13859	13818	14697	15299	16629	16921	18430	19481	19365	18791	19189	18794	18979	17907	18240	18205	17547	16422	15402	16544	16473	16499	16998	17702	17750	17187	17535	17488	17005	16846	16577	17160	16994	17081	16809	17963	17835	17063	17227	18280	18481	18394	18940	19887	19830	19395
Realiseret handelspris	Ejerlejlighed	Landsdel Østjylland	5990	6312	6384	5714	5362	5683	6418	6224	6299	6441	6403	6374	6192	6434	6928	6618	6866	7342	7745	7539	7856	7918	8356	8366	8716	9086	9862	9007	9344	9829	10002	9738	9797	10395	10710	9853	10530	10261	11094	10463	10565	11379	11399	11036	11602	12357	12642	12370	13206	14126	15063	15069	16177	16719	18418	18936	20478	21714	21596	20947	21200	20588	20723	19585	19678	19787	18882	17947	16419	17680	17656	17873	18583	19111	19372	18659	19179	19107	18526	18296	18015	18754	18568	18680	18538	19610	19356	18730	18791	20217	20417	20022	21070	21829	21744	21913
Realiseret handelspris	Ejerlejlighed	Favrskov	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10539	..	10502	12076	..	..	12927	13677	13989	16062	13452	..	12443	11668	..	..	10203	..	..	..	14502	..	..	12469	..	14610	..	..	..	..	..	10155	..	..	..	9934	..	..	..	11898	..	..	..
Realiseret handelspris	Ejerlejlighed	Hedensted	4010	..	..	..	4793	4844	..	5605	..	4916	..	5455	..	..	..	4552	5975	5624	5242	..	5139	6236	6774	..	..	5723	5584	..	8090	6229	7300	7565	6396	..	7698	..	8223	..	7728	13518	7529	7470	7529	7972	5981	8488	12917	10194	..	12766	..	..	..	8958	12073	..	12087	..	..	23064	17365	20567	17077	17736	15925	16117	..	..	..	..	14768	..	18798	20817	..	..	..	12717	..	..	..	..	..	..	..	..	..	..	16894	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Horsens	3842	4316	3444	3931	3789	3406	3875	4409	3975	4665	4445	3673	4568	4413	4256	4522	4468	4292	4309	5097	4988	5059	5273	5192	5341	5701	5879	6041	5882	6089	6736	6220	6647	6240	6997	6901	7222	7311	7400	6977	6700	7081	7524	7674	11012	8178	8951	9174	8799	8668	8925	8822	9756	9627	10770	11618	13575	15820	15093	14712	14749	15134	15648	16216	13721	14004	14096	13610	12751	13282	13641	13105	13197	10969	12156	12556	12127	13711	11296	11837	13774	12703	13196	12196	11515	11260	13929	12573	11439	12174	12742	12005	12142	11583	13283	12858
Realiseret handelspris	Ejerlejlighed	Norddjurs	2357	2577	2534	2247	2365	2366	2042	2282	1992	2582	1995	4167	2149	3516	2617	4091	2680	2649	2928	2627	2665	2543	2819	3112	3103	2781	3662	3225	3027	3703	3235	3023	2596	4187	3284	3493	3164	4871	4081	3886	3540	3692	3499	2999	3247	3713	3739	3816	..	6701	..	..	6811	6373	8028	8525	7538	7978	11566	8581	7674	8732	9280	6901	11262	11872	9563	7386	9233	8006	7752	6691	9046	11777	..	..	..	..	7602	6286	..	..	8047	..	6289	8256	..	..	..	..	5337	5809	6403	..	..	..
Realiseret handelspris	Ejerlejlighed	Odder	5626	5238	5779	7147	4519	5770	4990	5714	4674	5462	5205	5189	4456	5142	5207	5924	6276	6789	6450	7534	7305	7452	6861	7611	7441	7608	7941	8367	11432	7801	8090	9292	9090	8648	8660	8573	9623	9134	9154	7582	9008	9484	9804	9404	10885	9365	10442	9626	9421	10656	10705	11976	10762	12291	13355	12418	12920	15070	14933	14758	15087	16723	14699	15117	..	15434	..	..	20592	..	..	..	14611	12368	14464	13628	13676	..	..	..	12061	12775	12803	14218	..	..	..	..	..	..	12265	..	10173	..	..	..
Realiseret handelspris	Ejerlejlighed	Randers	3899	4101	3266	3248	3257	3096	3370	3592	3285	3440	3453	3515	3558	3463	3495	3728	3949	3982	3991	4577	4130	4325	4660	4807	4623	4922	5021	4943	5125	5243	5525	5740	5101	5555	5464	5406	5613	6038	5632	5479	5687	5960	5777	5741	5500	6029	6074	5994	6578	7004	6936	6766	6855	7474	7378	7746	8291	9086	9633	10005	10431	10985	11063	10390	10900	10787	10702	10054	9427	9324	9295	8882	9192	9111	9784	9080	8695	8967	9050	9092	8314	9119	8720	9003	8131	8463	8187	8204	8164	7843	8334	8350	8256	8347	8256	8372
Realiseret handelspris	Ejerlejlighed	Samsø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Silkeborg	5280	6281	5975	4931	4693	5235	5461	5173	6921	6427	6263	5149	5519	6180	6233	5856	7118	6282	6261	6254	7187	6226	6994	7284	7740	8199	7708	7352	8057	8553	8460	7755	8770	9243	9495	9279	9362	9871	9786	10139	9006	10024	9793	9842	8675	11810	10425	11335	10782	11787	11808	11553	13471	14636	13854	14357	14824	14306	16517	13572	17806	16692	19188	19831	17929	18148	19573	18356	14860	17160	18608	15286	15981	17057	18850	16993	16958	17533	16513	14903	14745	14623	13836	16258	14624	16901	14948	16070	18014	16145	..	16975	16422	18015	17999	16291
Realiseret handelspris	Ejerlejlighed	Skanderborg	5345	5944	6844	5739	5337	6452	6579	5571	6268	5997	5207	5684	5854	5741	5944	5823	6710	7403	6899	7387	6899	6962	7646	7887	8352	8581	8132	8659	8270	8293	9140	9001	8998	9665	8571	9482	10433	9370	9697	9993	10134	10222	10287	10218	11073	11076	10681	11410	11827	10449	11716	11296	12341	12937	13234	14527	14684	16242	14591	16211	17047	16091	20744	17373	16603	17363	15328	19940	13799	13854	14234	15463	14625	15588	16416	15622	15168	15239	14723	15333	12463	14822	13409	14544	13019	14985	..	14936	14783	17788	14651	16274	15252	16091	15115	16838
Realiseret handelspris	Ejerlejlighed	Syddjurs	4726	5601	4549	4751	4698	..	6353	5166	4533	..	5261	5213	4546	4871	5032	4990	5806	6478	5167	6315	5325	6461	6322	7416	5692	7247	..	7211	6639	..	7510	7804	7091	8533	9617	7042	8185	7694	..	7686	8600	..	8170	6934	..	..	9254	8233	..	..	..	7324	10437	..	16198	13655	..	14756	15963	19143	..	..	16878	21667	17540	22888	18562	..	..	..	18404	..	..	15613	..	13208	13869	13045	16430	..	15397	..	18071	..	..	17346	..	16032	12185	12645	18130	15309	13431	14116	13189	16775
Realiseret handelspris	Fritidshus	Esbjerg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Fanø	5733	5858	5798	5004	5164	5534	5564	6196	7652	6249	6077	6289	7635	6448	6351	6682	6873	6869	6207	6853	7635	7907	7743	8173	6878	8847	8079	8708	9110	9885	8360	9314	10401	9339	10226	9292	9719	10335	10157	11064	10619	11210	11575	10265	10831	11551	11910	12621	13594	14001	13520	15689	16788	16811	18227	17851	18039	20121	21708	21413	20862	19165	21666	20085	22667	22313	17943	20692	18453	21785	20138	20135	20165	22533	21077	19933	19794	23197	20484	23983	17030	22206	20859	18186	20419	20467	16821	18029	20268	18833	18142	..	17839	..	..	..
Realiseret handelspris	Fritidshus	Fredericia	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Haderslev	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14265	..	..	20388	17465	16297	..	17972	18702	13942	25151	18563	..	..	..	21054	18899	16760	..	17279	16659	16445	..	16028	17053	..	..	15122	15430	18802	21668	15579	16007	14174	..	15931	15346	15151	12973	19018	18240	13894
Realiseret handelspris	Fritidshus	Kolding	4722	4886	3926	3290	4197	4833	4364	4614	4337	4500	5208	4558	5165	5927	5855	5379	7098	8298	7508	7858	8282	8792	10198	8677	8915	10139	9163	9123	11045	9707	9861	12019	10961	12647	12191	10361	10795	11429	10186	11524	10983	11983	12719	12484	11407	13176	14427	12998	13053	14511	16576	18197	13830	16050	19950	16337	19816	15313	23653	23238	21385	20867	19664	23696	23782	20439	19843	21333	35986	17407	22846	16457	..	23390	19469	18640	..	17070	19945	..	..	20295	16969	17109	15117	19608	16956	25900	20310	17340	12364	18014	17854	16765	19122	15444
Realiseret handelspris	Fritidshus	Sønderborg	4696	4300	3745	5043	5637	5012	4701	4656	4414	4690	6192	5433	5699	4629	5890	6241	6654	6525	7279	7514	8565	8452	7759	7123	7976	6902	8213	8376	9458	9361	9397	8929	9655	10434	9179	9374	9339	9374	9932	9704	10175	9439	9887	10504	9410	10160	10271	11114	10485	11998	12598	11669	12453	12031	16444	14995	13938	14165	16802	13713	18842	14119	17102	18980	..	15356	15290	13903	..	14191	15096	14474	..	14424	20931	20449	14284	12550	14778	12607	11940	14157	13469	13423	14734	12872	13783	11970	..	12850	10424	..	12955	..	..	..
Realiseret handelspris	Fritidshus	Tønder	6727	6070	5749	7246	7594	5030	5752	5774	6971	6857	7181	7570	7503	8697	6766	7681	9362	8882	7760	6433	9700	9266	8091	9664	8928	9077	10380	9959	10559	10851	8950	9670	9883	11326	11459	9101	11269	11630	11233	10334	11687	11090	14098	11806	10016	10860	12444	12526	11918	15807	15764	11532	14726	19096	23194	18399	13831	17035	..	15839	18422	15085	16333	16454	12651	18995	13532	16806	..	13072	15253	15483	15664	16475	15356	15444	13277	13384	14938	13266	15082	12578	14316	15023	12221	14731	12343	11665	14561	14830	11572	14220	12451	17157	13858	13509
Realiseret handelspris	Fritidshus	Varde	5628	5346	6235	5967	6151	5712	6327	6755	5737	6168	6198	6378	6463	6746	6945	7089	7228	7717	7522	7531	8282	8196	7816	8187	8307	7586	8294	8115	9587	9469	9050	8615	8741	9083	9225	9617	9916	9860	9217	9564	10238	9784	10134	10314	10468	11094	11194	11649	12205	11874	14187	14773	14321	15170	15811	16078	16906	18014	16148	17281	17521	19312	18694	18336	19050	19835	21842	19856	17154	17131	16686	17264	18127	16857	17837	17427	17275	17929	19845	17513	18243	16333	18713	17157	15900	18030	17040	15541	17333	17127	18156	15513	17812	15924	15781	17313
Realiseret handelspris	Fritidshus	Vejen	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Vejle	5912	5003	5022	5343	..	5071	6419	5275	4177	6117	5467	4336	5942	6485	6668	6720	6786	6539	6262	7256	6537	7490	6747	7587	8183	7987	7163	7903	8825	8502	9184	8925	9356	12234	9916	10321	7650	12310	12237	..	11777	10919	12176	10457	14483	11515	14675	9878	14057	14195	15889	15935	20694	16165	17912	19170	23635	23046	20842	21676	..	26695	22057	21366	15981	25709	..	..	..	18697	14596	31458	23114	21447	21790	19639	..	24556	17552	24918	17858	15675	..	14942	19512	21360	20720	14772	18171	17249	..	18870	17581	27075	12412	17862
Realiseret handelspris	Fritidshus	Aabenraa	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14302	..	8239	..	..	..	..	..	..	17710	..	..	..	..	..	..	..	21595	..	..	..	..	..	..	..	13870	..	..	..	..	..	..	..	18880	14692	..	..	..	..	..
Realiseret handelspris	Fritidshus	Region Midtjylland	4323	4580	4264	4437	4829	4665	4494	4629	4832	5003	4842	5106	4788	5056	4776	5140	5534	5506	5288	5386	6019	5888	6109	6206	6714	6276	6574	6880	6998	7346	7625	7160	7623	7439	7641	7965	7818	7879	8040	7913	8088	8605	8785	8875	8718	9138	9204	9789	10192	10837	11376	12137	12242	12755	13750	14853	14441	15189	15540	16270	16581	17340	16338	17081	17314	17133	17679	16181	13880	15034	15287	15664	15871	15774	16217	16158	15887	15014	14894	15161	15004	15123	14905	13435	15483	15249	13892	14028	13833	13840	13750	14184	13797	13976	13949	14363
Realiseret handelspris	Fritidshus	Landsdel Østjylland	4235	4819	4037	4470	4584	4756	4641	4613	4532	4900	4820	4855	4634	4838	4829	4890	5000	5378	5290	5201	5740	5810	6363	6150	6704	6340	6785	7098	7171	7571	8012	7522	8054	7500	7866	8242	7745	8163	8478	8459	8290	9093	9510	9408	9014	9675	9499	10359	10880	11413	12504	13180	12879	13850	15019	16486	16138	16548	17502	18351	18898	19697	18497	19826	19796	19146	19602	17216	14754	16775	16836	17219	17790	17408	18190	17467	17644	15624	16085	16412	16484	16649	16748	14967	16612	16568	15702	15210	15411	15383	15648	15613	15480	14443	15078	15712
Realiseret handelspris	Fritidshus	Favrskov	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Hedensted	4695	5160	4530	5277	7136	4751	5652	5546	4141	4934	4839	6192	4617	6079	5853	3405	6539	5853	6003	6634	7507	7001	7050	8275	8058	7187	7933	9861	8175	10208	11181	8533	10071	9900	10590	12014	9903	9895	11427	9412	12135	13245	10460	12894	10139	10986	12419	11943	11821	13823	13496	12874	13736	14623	13419	13549	13977	17225	16949	18427	17751	25938	19253	18624	18071	21868	19078	25165	..	23257	20125	15889	14896	22910	19677	17881	14524	23951	18078	..	15259	16897	19682	15317	17977	14501	16983	21873	15754	15408	23391	22017	27793	22568	13813	18177
