priser på realiserede handler	ejendomskategori	område	1992K1	1992K2	1992K3	1992K4	1993K1	1993K2	1993K3	1993K4	1994K1	1994K2	1994K3	1994K4	1995K1	1995K2	1995K3	1995K4	1996K1	1996K2	1996K3	1996K4	1997K1	1997K2	1997K3	1997K4	1998K1	1998K2	1998K3	1998K4	1999K1	1999K2	1999K3	1999K4	2000K1	2000K2	2000K3	2000K4	2001K1	2001K2	2001K3	2001K4	2002K1	2002K2	2002K3	2002K4	2003K1	2003K2	2003K3	2003K4	2004K1	2004K2	2004K3	2004K4	2005K1	2005K2	2005K3	2005K4	2006K1	2006K2	2006K3	2006K4	2007K1	2007K2	2007K3	2007K4	2008K1	2008K2	2008K3	2008K4	2009K1	2009K2	2009K3	2009K4	2010K1	2010K2	2010K3	2010K4	2011K1	2011K2	2011K3	2011K4	2012K1	2012K2	2012K3	2012K4	2013K1	2013K2	2013K3	2013K4	2014K1	2014K2	2014K3	2014K4	2015K1	2015K2	2015K3	2015K4	
Realiseret handelspris	Parcel-/rækkehus	Hillerød	4847	5632	5688	5528	5075	5405	5453	5130	5592	5713	5677	6022	5582	6125	6504	6508	6394	7498	7169	7784	7562	7694	8536	8175	8395	8425	9000	9112	9215	9646	9824	9842	10065	10212	10358	10762	10918	12259	11759	12291	11820	12482	12018	12369	11078	13386	12788	13230	13386	13562	14169	14386	15085	16887	17515	19605	19969	21098	22046	23098	23400	22256	21880	21767	19425	20166	20302	17223	16490	15648	16889	15012	16150	17247	17345	17584	18176	16711	16766	15759	15524	15943	14355	15319	15730	15271	15043	16019	15803	15985	16327	16347	16136	17701	17427	16911
Realiseret handelspris	Parcel-/rækkehus	Hørsholm	7363	7870	7416	7743	7276	7641	7448	7430	7930	7981	8761	9391	8502	8879	8609	9289	9494	9794	10865	10128	10857	10357	11369	11094	12162	11843	11693	12999	13022	13206	14047	13784	13869	15024	14942	14836	15201	15428	16247	16443	16292	16983	15863	15855	16985	17266	17702	17470	17787	17881	19894	20411	22124	23384	26076	26339	27976	32193	33216	33972	30980	29850	29276	28268	28742	27256	25555	25117	19488	21513	20945	24340	23278	24450	25188	24939	24169	25345	23808	22646	22506	22667	23460	23133	24811	22537	23406	23125	25888	24534	25014	23770	25387	25920	25463	25235
Realiseret handelspris	Parcel-/rækkehus	Rudersdal	7295	7075	6677	6596	6897	7181	7111	7549	7433	7588	7343	7759	7882	8593	8578	8762	9098	9179	9787	9279	10475	10837	11243	11626	11436	12210	11950	12623	12549	13361	13578	13787	13890	14582	15035	15164	16012	16389	16613	16871	16806	16463	16913	16609	16351	16979	17089	17070	18178	18438	19681	20110	21630	23619	25616	27028	29363	34424	32412	33064	31694	32689	31199	31261	28855	29171	28588	23290	22837	22920	23861	25424	25443	26817	25855	26929	25839	26389	24649	23323	24263	23940	24588	24272	24989	25061	26105	26069	25905	25326	26377	25360	26768	27865	28187	28481
Realiseret handelspris	Parcel-/rækkehus	Landsdel Bornholm	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3396	3155	3644	3353	3784	3610	3712	3792	3713	3756	3751	3821	3930	4069	3854	4082	3981	4074	4083	4264	4165	4478	4349	4218	4554	4647	4502	4548	4728	5002	4764	5089	5186	5128	5256	5553	5119	5821	5538	5802	6230	6907	7304	6976	7227	8047	8072	7828	7655	8137	7934	7512	7227	7312	7105	7249	7294	7432	6578	7614	6537	6604	6437	5848	5608	5411	5264	5745	5511	5473	5043	5045	5425	5437	5426	5070	4992	6010	5376	5626
Realiseret handelspris	Parcel-/rækkehus	Bornholm	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3396	3155	3644	3353	3784	3610	3712	3792	3713	3756	3751	3821	3930	4069	3854	4082	3981	4074	4083	4264	4165	4478	4349	4218	4554	4647	4502	4548	4728	5002	4764	5089	5186	5128	5256	5553	5119	5821	5538	5802	6230	6907	7304	6976	7227	8047	8072	7828	7655	8137	7934	7512	7227	7312	7105	7249	7294	7432	6578	7614	6537	6604	6437	5848	5608	5411	5264	5745	5511	5473	5043	5045	5425	5437	5426	5070	4992	6010	5376	5626
Realiseret handelspris	Parcel-/rækkehus	Region Sjælland	3893	4000	3878	3788	3755	4048	4195	4217	4200	4275	4210	4148	4266	4422	4418	4565	4784	4922	4977	5057	5371	5539	5546	5566	5841	6010	5929	6074	6530	6678	6588	6588	6928	7053	7211	7108	7551	7642	7618	7700	8165	8186	8032	7956	8306	8401	8572	8665	8965	9132	9436	9434	9929	10471	11055	11615	12247	13186	13795	13908	13976	14124	14110	13730	13659	13809	13119	12141	11342	11106	11087	11065	11190	11090	11019	10741	10622	10468	10128	9960	9331	9686	9458	9343	9539	9496	9334	9256	9358	9616	9345	9346	9978	10327	10307	10058
Realiseret handelspris	Parcel-/rækkehus	Landsdel Østsjælland	5045	5303	5254	5103	4898	5204	5392	5358	5590	5530	5660	5625	5751	5964	6142	6417	6850	6994	7143	7319	7673	8000	8185	8225	8380	8862	8834	9123	9480	9848	9804	10096	10133	10306	10684	10933	11088	11426	11368	11283	11865	11893	11857	11854	12218	12111	12504	12646	13075	13174	13768	13905	14308	15341	16581	17724	19202	20772	21651	21942	21297	21439	21049	19730	19865	19619	18528	17357	15413	15271	15562	15635	16069	16283	16201	15989	16416	15470	15195	14946	14484	14720	14692	15011	14655	15354	15179	15345	15649	15620	15557	15553	16582	17046	16997	17013
Realiseret handelspris	Parcel-/rækkehus	Greve	5402	5544	5686	5545	5505	5477	5591	5661	6070	6297	6529	6186	6439	6597	6835	6899	7437	7533	7959	7914	8650	8679	8896	8902	9558	9691	9387	9837	10110	10476	10818	10759	10698	10895	11541	11603	11784	12441	12196	12252	12716	12973	12690	12566	13417	13129	13273	13272	13864	13716	14870	14899	15340	16372	18459	19279	21815	21985	22393	22770	21586	22052	21956	20182	20491	19633	19006	16572	16056	15984	15811	16670	16963	17301	17543	16200	17481	16683	16502	16018	15186	16013	15990	15750	15960	16054	16475	16522	16296	16805	17064	17187	16514	17703	18529	18182
Realiseret handelspris	Parcel-/rækkehus	Køge	4822	5157	5185	4813	4603	5151	5098	4826	5093	4855	4938	5154	5326	5420	5780	5887	6084	6219	6834	6568	7009	7232	7725	7346	7498	8334	8247	8390	8663	8906	8718	9482	9157	9453	9731	10358	10577	10578	10120	10554	10901	10806	10887	11602	10887	11094	11631	11783	12054	12198	12340	12438	12916	13701	14433	15659	17008	17775	19178	19095	19187	19789	18169	17743	18512	17943	16712	16048	14286	15063	14384	14469	14451	14158	14835	14623	14103	13216	13061	12027	12044	12912	13340	13735	13183	12879	12281	13359	13561	13647	13736	13411	13841	14713	15073	14519
Realiseret handelspris	Parcel-/rækkehus	Lejre	4608	5226	4935	4739	4487	4814	4671	5341	5232	5002	5223	5494	5162	5157	5410	6090	5736	6646	6317	6309	6682	7495	7299	7148	7722	7728	7610	8021	8215	8538	8715	8840	8948	9264	8893	9491	9573	9064	9745	9707	9751	10588	9972	10121	11274	10526	11144	11493	10863	11554	11086	11789	12050	13435	13663	13866	14363	16475	17552	17699	18592	16326	17371	18128	16132	17552	16138	15280	13486	12686	13228	12920	13382	13104	11853	13198	12597	10751	10575	11966	11559	10306	11348	10672	9382	10880	11296	10279	11219	11541	11918	12486	13426	12755	13198	12607
Realiseret handelspris	Parcel-/rækkehus	Roskilde	5129	5251	5201	5113	4887	5135	5588	5472	5634	5450	5557	5661	5813	5964	6151	6454	7009	7015	7029	7530	7615	8012	8125	8629	8072	8833	9070	9505	9753	10172	9856	10644	10788	10563	11292	11049	11470	11776	12093	11649	12275	12676	12823	12037	12833	12428	12895	12975	13694	13505	14393	15127	15095	15997	17350	19192	20554	22979	23304	24207	22551	23479	23556	21303	21222	20833	20199	19192	16323	15794	16583	16764	17271	17657	17490	17436	17909	17788	17244	16973	16332	16599	16408	16596	16405	17915	17584	17304	18246	17506	17203	16843	19386	19735	18514	19270
Realiseret handelspris	Parcel-/rækkehus	Solrød	5441	5580	5172	5407	4975	5533	5917	5591	5950	5976	6059	5545	5977	6774	6405	7212	7991	7754	7797	8256	8355	8700	9501	9056	9355	9719	10269	10090	10581	10933	11047	10482	10874	11480	11814	11980	11652	12805	12461	11905	12814	12419	12629	13225	12948	13593	13434	13984	14538	15186	16025	13984	15659	17184	18683	19424	20686	23668	25782	25074	25033	24254	22687	20486	22266	22282	19565	19034	16310	16021	17593	16162	17636	18833	18181	17832	19756	17044	16986	16893	16626	16072	14123	17139	16710	17404	16612	17903	16790	17071	16147	16933	18359	18157	18249	18873
Realiseret handelspris	Parcel-/rækkehus	Landsdel Vest- og Sydsjælland	3481	3524	3413	3384	3375	3560	3700	3727	3659	3761	3638	3624	3767	3799	3789	3913	3993	4160	4150	4250	4513	4687	4668	4678	4900	5028	5033	5183	5477	5454	5565	5545	5824	5902	5957	5915	6285	6453	6401	6544	6781	6817	6782	6786	7049	7125	7330	7298	7523	7714	7916	7866	8392	8762	9116	9472	9821	10540	11055	11105	11426	11577	11694	11640	11514	11801	11249	10338	9937	9667	9542	9486	9507	9297	9231	8929	8618	8739	8376	8236	7550	7946	7649	7384	7768	7468	7311	7148	7180	7536	7194	7191	7680	7995	7987	7642
Realiseret handelspris	Parcel-/rækkehus	Faxe	3900	4011	3825	4008	3708	3878	4088	4233	3732	4025	4156	4049	3923	4116	4303	4250	4845	4601	4784	4975	5114	5031	5481	5515	5360	5949	5696	6178	6407	6466	6568	6627	7326	7130	7283	6806	7568	7562	7907	7738	8177	8577	8117	7883	7741	8811	8972	8499	8819	8902	8726	9042	9668	10199	10336	10973	11048	12170	12710	12795	13131	13035	12893	13701	13325	13525	12638	11505	10419	11016	9940	10974	10682	9679	9760	9709	9607	8934	9436	9491	7676	8308	8571	8279	7979	8480	7040	7642	7082	7782	7507	8114	8366	8592	8993	9161
Realiseret handelspris	Parcel-/rækkehus	Guldborgsund	2865	2849	2806	2876	2705	2941	3134	3038	3236	3099	2915	2905	3097	3002	2898	3195	3284	3593	3188	3285	3236	3498	3646	3603	3702	3844	3803	3810	4243	4050	4248	4050	4443	4407	4529	4303	4902	4814	4876	4724	4989	4845	5064	5132	5330	5515	5742	5739	5610	6098	6253	6075	6287	6682	6744	7071	7447	8195	7867	8030	8509	8591	8616	8593	8557	8442	8607	7788	8140	7572	7386	7668	7606	7669	7168	7166	7020	6774	6343	6293	5869	5837	6078	5247	5313	5390	5103	5835	4743	5436	4821	4582	5146	5522	5249	5517
Realiseret handelspris	Parcel-/rækkehus	Holbæk	3956	4246	4162	3851	3812	3935	4353	4177	4409	4401	4318	4176	4385	4546	4490	4786	4844	4966	5182	5282	5652	5615	5759	5660	6143	6324	6224	6434	7004	6920	7062	7356	7326	7400	7280	7361	7910	8284	8011	8447	8539	9027	8640	8555	8781	8701	8853	9138	9847	9408	9865	10051	10293	11093	11839	11630	12344	13517	13864	13923	14338	14897	14717	14725	14133	15020	14102	13323	12949	11517	11901	11933	11546	11108	11943	10888	11690	11136	10083	10376	9570	9607	9215	9801	10680	10310	10165	9763	9546	10592	9842	9701	9666	11164	10536	10391
Realiseret handelspris	Ejerlejlighed	Egedal	6205	5607	5371	4805	5186	6841	7475	6548	6789	6782	6460	7114	6703	6264	6798	6915	7452	7687	7446	7147	6582	9579	8529	9077	8477	9313	9419	10436	11367	10419	11236	11205	12390	12002	11395	12320	12816	12893	13050	11639	13108	13582	13317	13208	13539	12754	15594	14545	14689	15117	16145	16564	..	18404	17398	22182	22487	25065	25066	25424	23799	25009	21983	21742	19123	22064	20926	18164	18157	16224	16297	15889	15667	18836	17440	17473	17663	17604	16905	13873	14441	16997	15811	16596	16546	16919	15814	18366	16171	17238	17674	16078	17584	19061	20415	20784
Realiseret handelspris	Ejerlejlighed	Fredensborg	5858	5422	5404	5712	5217	5242	5969	5275	6136	5630	5520	5967	5493	5660	5740	5975	5752	6231	6312	5943	6582	6785	6376	7027	6892	7706	7560	8068	8461	9041	8917	9144	9435	9708	9825	10542	11197	12071	11760	11868	12673	13069	12850	13003	13114	13596	13586	14110	13379	13878	13179	13598	14066	15046	15789	16771	17010	20070	20814	19863	19988	19367	20014	16411	16624	17039	15860	13296	11326	13878	12398	12082	14128	11772	10849	12144	10538	11504	11019	11382	12087	10140	13907	12431	12287	11392	11432	10801	14014	11583	13088	13359	12142	13332	14255	14024
Realiseret handelspris	Ejerlejlighed	Frederikssund	6407	5646	5743	5781	5384	6449	5781	6008	6927	5936	7237	..	6358	6093	8841	7135	7195	8095	7010	7788	8604	8299	8209	9047	9305	9457	8990	10596	10295	8788	10205	11564	12042	10919	11447	12771	12201	12335	14170	13624	13942	14392	13905	14534	13270	15058	14523	14857	14159	15916	13305	15759	16088	17369	18377	18996	21304	23546	21360	25814	24587	24260	23643	20269	22518	21454	..	18369	16041	23897	18188	18993	16997	15765	16059	15659	17326	..	15717	14928	17994	..	15279	18533	..	20109	17890	15560	15845	..	16722	16263	20423	19381	15787	16665
Realiseret handelspris	Ejerlejlighed	Furesø	6315	7140	6630	5607	6158	6075	7540	6599	7348	6978	7325	7171	7123	7190	6663	7452	8297	7873	7567	7803	8196	8593	8920	9243	9544	10349	9902	10530	10817	11635	11203	10894	10001	11918	12099	12257	12843	13260	12509	12601	13860	13793	14148	15440	16111	15291	15311	14991	14636	15863	17145	16764	16848	20831	19873	20825	22087	24179	24026	23612	24114	23274	23471	20893	21032	21812	20436	17899	17369	17164	17674	17989	16707	18540	17865	17227	18766	16716	15847	16397	16174	17402	15693	17118	16466	16836	18037	18478	16503	18462	17801	19070	19270	21139	20253	19578
Realiseret handelspris	Ejerlejlighed	Gribskov	3206	2857	3385	2493	2402	3048	3200	3262	3353	3107	3091	3607	3607	5018	5275	4807	6386	5848	6065	6268	5760	6387	6753	6819	6523	6783	8089	8495	8775	9246	9553	8709	10093	9498	10446	10103	11442	11143	9957	11086	10809	11280	11597	12094	13301	14737	13497	12575	14539	14075	13700	15507	15948	16821	18625	16938	17596	18021	23822	20763	..	23239	19974	19776	20258	19858	16430	15271	..	14365	..	..	14755	15136	15912	14095	13860	15901	15213	13016	..	13513	11996	11995	..	10975	15672	10199	15054	..	12801	12690	14291	12590	12590	13033
Realiseret handelspris	Ejerlejlighed	Halsnæs	..	..	..	..	..	..	5038	3836	..	..	5670	4885	..	..	..	..	..	5902	..	4639	..	5776	..	..	8432	6173	6576	..	7955	9192	10794	10017	11430	11235	10684	..	11345	..	12440	..	..	12431	13452	12550	15295	14376	13358	16050	11488	..	..	15376	14940	16241	..	18557	19787	20924	20883	22193	23682	19522	20974	18158	22186	20205	..	..	15156	14583	12357	14153	..	..	13303	10896	..	..	..	11279	..	15236	..	..	..	..	13686	12727	..	..	15094	..	10750	..	..	..
Realiseret handelspris	Ejerlejlighed	Helsingør	6451	5759	5885	4982	5303	5504	5718	5848	5798	6198	5895	5629	5871	5855	6173	6239	6358	6568	5943	6533	6868	7253	7222	7704	7679	7971	7905	8619	8697	9456	9906	10057	10015	10488	10566	10795	11206	11617	12264	12061	12376	12336	13008	12619	13785	13907	14172	13134	14793	15253	15561	15436	16855	17788	19347	21695	22409	24738	25106	23858	22809	23014	21020	20011	20611	19430	19725	16276	14768	14952	15200	15214	16049	17090	15953	16369	17720	15510	17056	13238	13418	15932	14826	14296	14289	14222	14516	14401	15677	16115	15768	16962	16495	16808	17534	17204
Realiseret handelspris	Ejerlejlighed	Hillerød	6774	7738	6188	6106	6936	6463	6477	6739	6133	6724	6899	6092	6774	6894	6912	7252	7372	8206	7901	8006	8331	8423	9250	9517	9594	9454	10295	10008	10250	11038	11051	12436	10886	12076	12239	13034	12894	14113	13818	14364	15094	14642	15271	15331	15998	14997	16241	15660	16225	16582	16667	16934	18275	19131	18702	22107	21681	23915	24493	25271	23700	25330	24009	22619	23139	21264	19566	19450	18795	19226	17049	16984	17722	17646	16964	18028	16871	16243	15276	14762	15417	16166	15721	17859	16379	17435	17363	18057	18397	17430	17373	17240	17664	18512	17982	18512
Realiseret handelspris	Ejerlejlighed	Hørsholm	8497	9336	8849	7985	8509	7086	8817	7935	8218	9066	9407	9435	7956	8603	9129	9128	9349	8885	10737	8592	10498	11039	11035	10897	11356	11501	12401	12277	8218	11841	13305	12127	13784	13088	13987	15828	17376	15737	14264	16702	15998	15667	17700	17324	17100	19279	18552	19075	18340	18508	18599	19858	22073	22429	24611	27642	27686	29841	30017	29321	29098	28612	29320	27529	25825	26552	27711	..	20639	20262	23336	24538	20717	21433	17353	22241	22409	19619	23569	20600	21395	19776	18467	20718	18632	21051	22141	20939	20348	20052	22625	21798	22684	24884	24431	28468
Realiseret handelspris	Ejerlejlighed	Rudersdal	8420	8518	8508	6865	7325	8244	8053	8774	8388	9008	8822	8544	8701	8113	8459	8175	9115	9449	9242	8843	9659	10645	11192	10538	11955	11309	11290	11607	11980	13359	13116	15238	14861	13599	14656	14792	16173	16875	16504	16822	17162	18014	17954	17855	17774	17335	17266	18072	17834	19478	20046	20068	21976	22655	24721	25462	27681	31054	31168	30081	30006	28007	28125	27364	26268	25093	24028	20753	18733	19915	18516	22387	20282	22867	23480	22376	21590	20651	19765	18704	19554	19106	22824	19022	20288	20671	20401	20692	23098	23003	21982	23281	23608	25804	23396	26158
Realiseret handelspris	Ejerlejlighed	Landsdel Bornholm	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2235	2879	2173	1708	2597	2502	2332	2431	2715	2847	3079	3337	2753	2236	2443	..	4436	3593	..	3906	2910	3705	..	3143	3574	3862	5629	3801	4312	4517	5605	2733	8663	10107	9779	9780	8537	12466	13227	12143	9377	15454	15007	14975	13567	18158	17827	16490	12348	16405	15625	..	..	12639	13878	13407	11967	10046	13155	9722	15185	12099	9527	8615	10229	10337	9305	10018	8963	10288	12721	9475	11433	11407	8516	10320	11827	9249	8078	12359
Realiseret handelspris	Ejerlejlighed	Bornholm	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2235	2879	2173	1708	2597	2502	2332	2431	2715	2847	3079	3337	2753	2236	2443	..	4436	3593	..	3906	2910	3705	..	3143	3574	3862	5629	3801	4312	4517	5605	2733	8663	10107	9779	9780	8537	12466	13227	12143	9377	15454	15007	14975	13567	18158	17827	16490	12348	16405	15625	..	..	12639	13878	13407	11967	10046	13155	9722	15185	12099	9527	8615	10229	10337	9305	10018	8963	10288	12721	9475	11433	11407	8516	10320	11827	9249	8078	12359
Realiseret handelspris	Ejerlejlighed	Region Sjælland	5750	5727	5506	5197	5256	5020	5491	5380	5885	5669	5441	5276	5536	5931	5596	5921	6120	6435	6342	6379	6245	6768	6816	6672	7104	7170	7596	7723	7968	8066	8404	8206	8475	8903	9135	8989	9500	9447	10010	10270	10292	10931	11077	10853	11407	11624	11615	11832	12049	12702	12978	13127	13853	14550	14944	15334	17056	18052	18218	17975	18238	18187	18454	17538	17346	17134	16005	15013	13872	14222	13864	13846	13807	13475	13770	13772	13519	13765	13058	12039	12185	12405	12149	12290	12564	12065	12641	12668	12249	13021	13031	12909	13274	13672	14787	13539
Realiseret handelspris	Ejerlejlighed	Landsdel Østsjælland	6617	6773	6916	6274	6409	6279	6642	6615	7462	6766	7012	6722	6611	7143	6820	7057	7241	7893	7858	8109	8329	8735	8924	9011	9257	9790	10341	10313	10604	11191	11658	11754	11296	11725	12690	12616	12982	13027	13510	13571	13735	14610	14988	15184	14932	15418	15487	16028	15876	17007	16928	17540	17874	18994	19528	20365	22716	23859	25141	24226	24436	23564	24520	22407	22171	21724	20186	18572	17438	17655	17016	17086	18309	17520	17408	17595	17730	17910	16798	15377	15973	16760	16550	16386	16851	17572	17423	17150	16714	17777	17393	18709	19114	20395	20643	20031
Realiseret handelspris	Ejerlejlighed	Greve	6447	7122	6954	6775	6662	6676	7598	7209	8409	7718	9020	8403	8409	7930	8347	8121	9635	9245	9479	9811	9470	10602	10330	10157	11197	11317	11677	12406	12522	12636	12451	12978	12573	12859	14167	14089	14454	14003	14440	14766	16291	15886	16546	18630	15904	17221	17303	19493	17347	17886	19390	18452	19211	19694	20744	22351	25743	26571	26927	27630	25385	25974	26361	24766	26286	22632	19693	20836	..	19516	19117	20257	18013	18799	18371	19491	21049	19861	17457	18086	17553	20102	17956	20129	20468	18792	19576	20131	19559	19658	18162	20404	20101	22734	22413	23197
Realiseret handelspris	Ejerlejlighed	Køge	6012	6688	6691	5842	5456	6723	6686	6166	7728	6574	6630	6033	5307	7348	6163	7101	6549	7172	7208	7686	8074	8131	8312	8235	8749	9410	9768	9803	9304	9704	10975	11309	9784	11413	11624	11633	13211	12698	13145	12738	12885	13617	13964	13955	13888	13889	15579	13688	15171	16899	15926	15602	16927	17426	17572	17273	17842	21479	23220	22476	23827	21697	24014	20027	19039	20875	21014	17780	18205	16576	18064	15732	19529	16531	16955	16243	15091	17290	15772	13936	15414	13975	14868	13544	14653	18018	16434	15706	14789	15124	15536	18431	18610	18796	20508	19280
Realiseret handelspris	Ejerlejlighed	Lejre	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Roskilde	6610	6787	6944	6253	6603	6089	6449	6723	7187	6643	6686	6569	6748	7071	6765	6745	7032	7739	7629	7854	8145	8595	8673	8741	8769	9563	10245	10168	10778	11157	11687	11606	11389	11767	12520	12511	12635	12881	13562	13685	13488	14669	14746	14852	14904	15717	15254	16066	15707	16776	16933	18005	18000	19856	19901	20852	23768	24286	25637	24498	24627	23701	24470	22784	22111	21752	19908	17492	16792	17626	15896	17028	17961	17670	17581	17782	18355	18088	17066	15651	15980	17549	16951	16993	17446	17300	17498	17166	16991	18443	18398	18737	19337	20923	20497	20381
Realiseret handelspris	Ejerlejlighed	Solrød	7374	6170	6567	6157	5890	6478	7007	6432	7367	6756	7334	6479	6571	6465	6963	7411	8644	8042	7781	7795	8586	7884	9340	10162	9840	10071	10578	10773	10486	11845	11363	11690	11664	11459	12844	13726	13540	13573	12921	13447	14228	14652	16630	15238	16427	14921	15299	16832	16804	17575	16333	18552	17662	16571	20152	21998	24863	23589	..	..	23527	24521	24703	23350	..	22619	20428	..	18029	..	18643	17548	17620	17483	16153	17467	16395	15721	17007	..	15296	15843	16686	15153	..	16384	16483	..	16465	18389	15984	16952	17683	18249	19504	..
Realiseret handelspris	Ejerlejlighed	Landsdel Vest- og Sydsjælland	5169	4946	4738	4467	4307	4204	4619	4673	4830	4768	4525	4367	4671	4853	4699	4892	4947	5030	5007	5079	4987	5264	5307	5296	5572	5437	5932	5964	6154	6151	6336	6470	6641	7538	6904	7094	7405	7569	7738	7862	8145	8772	8648	8613	9780	9384	9659	9774	9745	10110	10461	10314	11104	11707	12066	12176	13423	14325	13930	14105	14268	14922	14813	14676	14344	14424	13537	12911	11653	12039	11968	11930	11282	11208	11481	11561	11007	11211	10890	9991	9888	9922	9614	9925	10123	8994	9666	10042	9601	10088	10207	9594	10047	9836	11233	9756
Realiseret handelspris	Ejerlejlighed	Faxe	7365	6574	..	..	..	5652	..	5913	6592	5844	..	6133	..	6654	6651	6684	..	7124	6859	7595	7788	..	7751	..	8360	8648	7875	8687	8368	9061	7747	8603	9154	9235	..	9946	8648	10001	..	..	10221	..	..	11883	11345	..	..	11926	11099	..	..	..	..	12093	..	..	..	..	..	..	17968	19889	..	20668	18686	17851	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Guldborgsund	3934	3292	3671	3409	3646	3658	4226	3883	3113	3909	3531	4066	4264	4411	3823	3915	3509	4659	4381	4245	4032	5055	3633	6738	5583	3969	5310	4155	4755	4620	5381	5500	5518	11909	5888	6096	5294	6286	6869	6647	6662	7076	6816	5658	8078	7440	9379	9219	7734	8950	8321	7467	8941	11921	9581	11615	12663	13984	13648	10432	11198	11954	13182	12786	11932	12466	10254	10955	..	10563	12228	10697	10408	9530	..	10099	..	10164	11162	8696	7214	8778	8798	8299	..	..	10106	..	6404	6662	10618	9474	9419	9881	6612	..
Realiseret handelspris	Ejerlejlighed	Holbæk	6315	6232	5790	6041	..	5830	5758	6024	5796	6188	5989	5726	5588	6187	5683	6883	7168	6871	6592	6728	7746	8691	8025	7268	8390	7377	8388	8764	8225	8987	8907	9451	10738	8603	10358	9214	11281	10101	10905	10545	12529	10765	12015	13937	12022	12398	11271	13509	11303	15442	16929	16146	15560	18530	18213	18479	19368	20258	17821	22688	21211	22881	21795	20913	20544	22031	18928	18924	..	15633	17767	14584	14526	14677	13620	15857	..	19535	17411	19274	17340	15710	15631	18986	19042	11994	16935	16996	16486	18190	18496	16257	17294	18072	16879	18314
Realiseret handelspris	Fritidshus	Egedal	5746	3957	5082	4531	..	3862	4566	4572	..	..	4980	..	..	5324	4317	4461	..	6066	6181	3986	9096	6101	7071	7304	7761	6067	7308	9514	..	..	10294	..	..	9632	10159	..	12565	..	..	..	..	13988	15979	..	..	16467	13149	11854	18363	18062	..	..	..	15255	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Fredensborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Frederikssund	3916	3733	3737	3620	3667	3597	3681	3626	3907	3282	3766	3745	3700	3785	3972	3875	4157	3876	3968	4152	3966	4173	4991	4883	4309	4859	5553	5236	4719	5461	5369	5023	5879	6313	6273	5939	6586	6536	6872	6476	6838	7947	7853	7843	8353	9585	9032	9836	9844	10665	11139	11794	11464	13684	14101	14759	15325	16937	17421	15018	13907	16326	16104	16810	15459	14495	13540	14067	11486	11753	12498	14498	12108	12447	11520	11208	10939	11371	9633	11633	8323	10654	9785	9533	10284	8760	8494	10101	8258	8708	9741	8049	10379	9196	9351	8324
Realiseret handelspris	Fritidshus	Furesø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Gribskov	4448	5490	4503	4944	4585	4614	4768	4685	5405	5217	5263	5053	4946	5092	5291	5228	5209	5573	6078	6211	6182	6651	6859	6861	7170	7865	8427	8177	8099	8921	8969	8344	8690	9263	9588	9712	9989	10272	10634	11166	11179	11146	12251	12130	13421	14006	14826	14600	15688	17040	17566	17122	18678	20447	21883	21431	23037	24308	26274	26306	24776	26785	23766	25631	22722	24394	21021	19033	17987	18419	18359	19801	19752	21095	18200	20779	17790	20135	16446	16345	15841	16419	15980	15384	15862	16873	16609	18157	16205	16980	17413	17108	18006	18996	19122	17016
