priser på realiserede handler	ejendomskategori	område	1992K1	1992K2	1992K3	1992K4	1993K1	1993K2	1993K3	1993K4	1994K1	1994K2	1994K3	1994K4	1995K1	1995K2	1995K3	1995K4	1996K1	1996K2	1996K3	1996K4	1997K1	1997K2	1997K3	1997K4	1998K1	1998K2	1998K3	1998K4	1999K1	1999K2	1999K3	1999K4	2000K1	2000K2	2000K3	2000K4	2001K1	2001K2	2001K3	2001K4	2002K1	2002K2	2002K3	2002K4	2003K1	2003K2	2003K3	2003K4	2004K1	2004K2	2004K3	2004K4	2005K1	2005K2	2005K3	2005K4	2006K1	2006K2	2006K3	2006K4	2007K1	2007K2	2007K3	2007K4	2008K1	2008K2	2008K3	2008K4	2009K1	2009K2	2009K3	2009K4	2010K1	2010K2	2010K3	2010K4	2011K1	2011K2	2011K3	2011K4	2012K1	2012K2	2012K3	2012K4	2013K1	2013K2	2013K3	2013K4	2014K1	2014K2	2014K3	2014K4	2015K1	2015K2	2015K3	2015K4	
Realiseret handelspris	Parcel-/rækkehus	Høje-Taastrup	5156	5522	5438	5014	5043	5778	5807	5944	5877	5875	6095	5809	6006	6222	6584	6936	6897	7111	7505	6933	7649	8264	8550	8991	8820	9213	9289	9385	9614	10445	10447	10536	10774	10324	11107	10415	11415	11402	11035	11194	11663	11704	11860	12571	12479	13080	13292	12121	13248	13238	14031	14536	14681	15918	16975	17996	20690	21216	21091	20609	20563	20625	21260	20019	19214	18714	18667	17223	14804	15089	16012	15592	16630	16589	17385	16201	16018	15948	16131	14770	14446	14677	14926	15455	14722	15572	15024	16142	15246	16169	16258	15784	16945	17352	17318	17419
Realiseret handelspris	Parcel-/rækkehus	Ishøj	5119	5240	5070	5611	4753	5602	4831	5029	5288	4978	4914	4910	5790	5253	6094	6258	5988	6924	7190	6692	7184	7716	8234	7671	7924	9516	9175	8340	9533	9657	10134	10628	10279	9660	10782	10745	10591	10789	11239	11451	11594	11533	11902	12499	13035	12910	12985	13414	12871	13554	13792	14880	14706	15663	17152	18223	20693	21252	21517	20207	21913	20811	21119	20152	19185	18206	17054	16923	14747	14792	15789	15648	14173	15381	16471	16576	15061	15589	14671	12720	14508	13912	15589	15527	14308	14179	15690	14322	15056	15161	15067	15356	15825	17835	16727	18484
Realiseret handelspris	Parcel-/rækkehus	Lyngby-Taarbæk	6937	6670	6400	6382	6511	6793	6862	6840	7087	7930	7911	7727	7368	8173	8248	8853	8959	8918	9344	9647	9664	10701	10549	10743	11257	11113	12825	12037	12351	12964	13710	13045	14105	14391	15539	14605	15551	15661	17107	16245	16641	16195	15526	16528	16298	16758	17176	17389	18414	19180	20143	20885	22415	25078	26978	29210	30204	33034	31900	31938	30505	31286	28593	29485	28133	27327	25959	23517	21434	22186	23188	23704	25947	25726	26818	27480	25890	26609	24362	25915	24530	24297	24512	25379	24908	26869	27053	26799	26764	28576	27955	28102	29722	32011	30703	30941
Realiseret handelspris	Parcel-/rækkehus	Rødovre	5684	5627	5536	5529	4914	5610	5845	6066	5902	5953	6368	5452	6313	6417	6690	6562	7119	7090	7164	7797	8029	8120	8546	8831	8817	9370	9509	10133	9896	10116	10418	10149	10558	10544	11343	11710	11636	12221	12176	12364	12563	13360	12983	13024	14140	13972	13196	14454	14901	14892	16337	15347	16423	18015	19895	21858	24207	24726	23388	22623	22880	23699	23539	22876	22371	21715	21156	19478	17898	17920	18091	17522	18575	19185	19306	20923	18441	20142	18362	18428	17401	17529	17486	18880	19058	19635	19921	19495	19857	20883	20790	21087	22158	22623	24041	25570
Realiseret handelspris	Parcel-/rækkehus	Vallensbæk	7820	7737	7800	6905	7308	6519	6466	6881	6916	7297	6962	7656	7436	7355	7849	8202	8468	9645	9222	9126	9258	10510	10046	10254	10088	11759	11768	11195	12738	12330	11560	12908	12453	13023	12396	13203	13587	13599	13702	13538	14670	14783	14381	15380	14592	14179	15059	15587	15455	15789	15863	17441	17046	17289	21201	21733	23646	25441	25141	22915	24686	23533	23212	22798	20386	21129	20538	18575	16984	18046	17408	18991	18596	19632	19649	19096	20359	19228	18456	18106	18310	18040	18938	19094	18433	18471	18817	19942	19977	19700	18772	19475	20683	21035	21717	22255
Realiseret handelspris	Parcel-/rækkehus	Landsdel Nordsjælland	5605	5748	5593	5364	5344	5598	5883	5899	5936	6089	6267	6175	6157	6412	6565	6797	6922	7505	7557	7706	8188	8354	8697	8657	8924	9421	9282	9817	10047	10457	10564	10638	10787	11299	11282	11572	11822	12339	12229	12234	12915	13020	12881	13113	12861	13764	13712	13613	14137	14448	15107	15497	16474	17722	19148	20302	21847	23757	24416	24556	24388	23777	23298	22846	22069	21461	20624	18339	16732	16738	17174	17596	17594	18326	18461	18372	18279	18125	17319	16744	16583	16672	16635	16791	16770	16550	16873	17104	17079	17330	17791	17189	18034	18755	18918	18737
Realiseret handelspris	Parcel-/rækkehus	Allerød	5939	6144	5789	5900	5890	5456	6815	6365	6573	6519	6731	6399	6734	7154	7023	6846	7813	7980	8097	8523	8724	9073	9046	9213	9825	10410	9837	10912	10821	10543	11951	11198	11677	11976	11786	12197	13074	12709	13072	13746	13676	13562	13427	14727	13364	14898	14196	14832	14424	15485	15881	16155	16741	18410	20306	20947	21353	23556	25998	25415	25254	23053	24724	22944	22937	22076	20574	18559	17401	17100	18332	17919	19152	18757	20835	20390	18669	19819	18357	18183	17336	18256	18001	17137	18406	18282	18703	19237	18755	20054	19581	19359	18749	19424	20005	19443
Realiseret handelspris	Ejerlejlighed	Hele landet	5820	5850	5737	5443	5304	5452	5801	5609	5776	5784	5748	5672	5663	5834	6032	6067	6191	6609	6621	6631	6907	7237	7464	7648	7956	8337	8627	8773	9261	9679	9952	9958	10204	10654	10946	11012	11523	11901	12457	12286	12525	13077	13193	13105	13491	13752	14050	14176	14710	15364	16024	16390	17304	18590	20102	21269	22654	23990	23848	22928	22371	22279	21990	21044	20633	20364	19547	18093	16799	17240	17375	17815	17970	18593	18515	18463	18577	18522	17655	17441	17461	17625	17708	18171	18429	19133	19480	19441	19439	20291	20312	20470	21261	22430	22622	22685
Realiseret handelspris	Ejerlejlighed	Region Hovedstaden	6385	6317	6200	5907	5800	5898	6185	5945	6113	6047	6044	5958	6033	6142	6373	6360	6564	7019	6926	6946	7369	7768	7934	8243	8627	9074	9314	9690	10301	10879	11239	11390	11695	12261	12508	12906	13521	14268	14853	14892	15445	15765	16140	16044	16677	16637	17026	17028	17658	18422	19022	19805	21068	22901	24964	26956	28244	30142	29891	28341	27014	26731	26186	24999	24284	23898	22713	20642	19024	19392	19587	20459	20746	21545	21413	21624	21870	21454	20375	20098	20271	20427	20704	21188	21867	22802	23267	23474	23735	24530	24605	24887	26139	27629	27760	28309
Realiseret handelspris	Ejerlejlighed	Landsdel København by	6015	6101	5862	5825	5540	5568	5762	5666	5686	5601	5601	5601	5697	5786	6032	6012	6228	6709	6659	6662	7152	7531	7652	8077	8431	8952	9375	9734	10580	10996	11506	11511	11917	12615	12806	13269	13982	14806	15524	15526	16189	16439	16852	16716	17643	17648	17828	17823	18634	19327	20282	21230	22681	24901	27461	29681	30845	32410	31806	29840	28343	27797	27438	26287	25196	24940	23750	21541	20284	20704	21139	21935	22735	23654	23738	23717	24215	24006	22632	22868	22826	22875	23445	24135	25242	26474	26544	27177	27409	28370	28744	28856	30316	32165	32650	32893
Realiseret handelspris	Ejerlejlighed	København	5843	5935	5701	5638	5322	5314	5519	5417	5435	5288	5280	5252	5382	5436	5766	5709	5958	6420	6310	6333	6773	7151	7372	7708	8089	8547	9046	9475	10271	10706	11220	11172	11657	12329	12528	13035	13656	14518	15348	15254	15935	16273	16655	16501	17636	17591	17557	17665	18550	19200	20224	21083	22480	24659	27399	29501	30086	31849	31430	29282	27788	27182	26925	25840	24767	24458	23293	21232	20030	20479	20580	21530	22321	23326	23164	23252	23559	23268	21939	22269	22160	22214	22855	23457	24451	25825	25897	26459	26590	27538	27964	27922	29414	31385	31649	31973
Realiseret handelspris	Ejerlejlighed	Frederiksberg	6529	6520	6386	6512	6173	6263	6394	6490	6404	6414	6557	6618	6657	6866	6843	7110	7269	7737	7991	8029	8700	8957	9128	9574	9813	10609	10953	10886	11708	12281	12995	13067	13044	13666	13948	14216	15249	15886	16250	16543	17241	17422	17742	17632	17707	17826	18647	18306	18914	19810	20688	21942	23669	26155	28129	30728	33761	34662	33368	32001	30660	30303	29426	27946	26969	26872	25590	23079	21673	22047	23464	23923	24638	25438	26537	26005	27111	27324	25410	25755	25776	26116	26437	27376	28964	29594	29872	30742	31410	32356	32662	33390	34775	36340	37314	37383
Realiseret handelspris	Ejerlejlighed	Dragør	..	..	..	..	..	..	..	7686	..	..	..	8982	10328	..	..	..	9932	9128	11301	..	..	10174	..	..	13149	11092	13721	..	..	..	..	..	..	15560	..	..	19343	18980	16483	..	..	..	18646	..	17363	19705	23724	21533	..	23456	..	21420	21115	24714	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	22341	..	..	20882	25563	..	21529	..	..	..	..	..	23810	20493	23746	..	..	23291	23224	..	..	24114	..	..	..
Realiseret handelspris	Ejerlejlighed	Tårnby	6912	6440	5899	6256	5532	5505	7042	6085	6320	6860	5691	5908	5744	5813	6350	5992	6019	6738	6161	6776	7139	7228	6084	8500	8757	8375	9011	9213	10090	10619	10811	11597	12066	12181	13118	13499	13795	13964	15148	15090	15773	14605	15837	16917	16396	16550	17368	17090	17293	17632	18929	18835	19725	20331	23716	25129	26866	27440	28154	26823	24719	24690	24420	23432	23106	23101	21987	16711	16926	15989	18473	17211	18374	18143	18052	18064	18510	19312	19927	17291	17366	17066	17115	17707	19337	20822	19178	20147	19804	21553	22073	21018	23087	23110	24726	25257
Realiseret handelspris	Ejerlejlighed	Landsdel Københavns omegn	7195	6901	6981	6420	6513	6587	7079	6585	7024	6885	6832	6692	6574	6689	7066	7057	7125	7590	7589	7655	7747	8262	8698	8657	9083	9503	9422	9805	10101	11054	10953	11283	11644	12087	12319	12634	13189	13808	14426	14502	14947	15542	15698	15794	15877	16167	16606	16524	17034	17904	18039	18715	19868	21264	22942	24796	26800	28850	29000	27422	26136	26185	25301	24274	24205	23369	22056	20403	17937	17993	18310	19062	18916	19547	19228	19990	19388	19151	17935	17508	17824	17947	17602	18038	18798	19220	20468	20267	20083	21218	20704	21110	22156	23308	23463	24128
Realiseret handelspris	Ejerlejlighed	Albertslund	7024	7154	7190	6111	6292	..	5113	4902	5055	5891	5146	5735	5875	6332	4928	6795	6684	6228	6804	6988	6450	7387	7881	8094	7236	8147	8210	9091	9337	9902	9835	10027	10089	10844	10179	10171	10370	11650	12774	12582	14353	15017	14081	14283	14330	14736	15034	13469	13178	13972	13837	14490	15043	15968	..	18275	22238	21243	22871	23131	21429	20228	18349	20070	17970	22465	18037	..	17397	..	..	..	..	14153	16053	15339	..	13241	..	..	14830	12440	..	12075	11944	12954	12884	10996	..	..	12566	14282	16553	16404	15328	16305
Realiseret handelspris	Ejerlejlighed	Ballerup	6704	5846	6774	6258	5030	6526	10008	6227	6895	7344	7451	6039	6212	5772	6632	7147	6246	6522	6877	7137	8083	7918	8438	8736	8812	8480	8818	9575	9404	10993	10181	10932	11175	11755	11136	11524	11883	11735	11549	13873	13410	13510	13745	13838	14513	14752	15037	14071	15394	16228	16659	16322	17062	16972	18178	21792	22706	24458	22389	21825	23683	21490	22909	23218	19720	21943	20743	17813	17908	16355	15746	16915	16518	19926	20329	18386	20061	18018	18846	15230	15054	15320	14996	14803	16155	17689	16221	18150	17602	16369	17939	16862	20209	21159	22553	20654
Realiseret handelspris	Ejerlejlighed	Brøndby	..	6964	..	6050	6308	..	5880	..	..	5616	5292	6105	6149	6709	7157	6183	6474	..	6570	6440	6754	7073	7740	6980	6693	7930	8062	7863	8641	9387	9433	9057	9190	10162	9908	9879	11784	11283	11920	12231	12803	12708	13406	13601	13323	14664	14786	..	15072	..	..	14704	15967	..	17812	..	20622	22911	..	23030	21949	..	..	..	..	..	..	..	..	..	13233	..	..	..	..	..	..	..	..	..	..	14620	..	..	..	15109	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Gentofte	7399	7402	7767	6981	7289	7309	8075	7123	7838	7859	7552	8022	7507	7812	8060	8068	8392	8734	9009	8887	9170	9461	9970	9883	10688	11081	11001	11490	11820	12722	12838	12955	13610	14104	15031	14597	15334	16378	17015	16472	17483	17484	17538	18139	17699	17665	18124	18333	19615	20891	21633	23135	24694	26426	29127	30935	33134	35900	35992	32755	31705	32830	31935	30849	31607	30488	30154	28628	23877	21643	22857	25120	23622	24911	24977	27336	24960	25625	23882	24078	24021	24256	23421	24388	25281	26505	28098	27198	27091	29185	28051	27999	29571	31168	30665	31020
Realiseret handelspris	Ejerlejlighed	Gladsaxe	6942	6811	6825	6345	6059	6652	6832	6321	7090	6522	6412	6207	6053	6344	6707	6897	7072	7479	7684	7628	7894	8219	8696	8446	9152	10039	9620	10179	10312	11111	10582	11006	11433	12661	12874	13021	13588	14333	15174	15170	15258	15934	16262	16410	16866	16281	17234	16637	17476	18360	18530	18448	19111	20975	21911	23663	26178	28026	28644	26932	26081	24768	24290	22421	22320	20715	18811	18767	16683	16617	17701	17771	18052	18531	18324	18017	19008	17370	16905	15765	15948	16768	16313	15294	16656	17239	18409	18431	18242	18433	19041	20124	20037	21500	21560	22602
Realiseret handelspris	Ejerlejlighed	Glostrup	8427	6863	5545	5942	5972	5894	6387	5953	5801	5783	6063	5763	6058	6029	7947	5906	6534	7328	6739	6634	6912	7427	7786	7775	7986	8338	9092	9118	9119	9929	10265	9567	10368	10454	10748	11716	12487	12844	12561	13176	13127	13978	14425	13035	13889	15456	14483	15113	15488	15253	15205	15592	16268	17627	19044	20337	23307	23806	24924	23468	24219	22103	20586	19255	19491	18942	18362	..	14056	15224	14586	16408	15724	16085	16073	14932	15704	16665	14505	14818	14135	15674	14610	14865	15217	16647	15812	15168	15458	17775	15951	16399	16576	17637	19046	18681
Realiseret handelspris	Ejerlejlighed	Herlev	7483	7038	6054	6650	..	..	6040	6703	7878	7230	6357	6242	7089	8011	7723	8216	7743	7563	7909	7865	8658	8691	9495	10142	8885	9707	8994	10010	10197	8839	9556	9615	9322	11524	11116	11531	12450	11029	13171	14522	14609	13429	14121	12156	14351	15227	16086	14461	16106	..	..	..	18233	19974	18644	..	..	26625	26384	..	25403	25165	..	22750	..	22015	..	..	..	17161	..	18200	..	..	..	..	17280	18552	18060	..	..	..	17961	..	14791	..	18200	16030	..	18878	18902	17791	22660	20122	19329	21912
Realiseret handelspris	Ejerlejlighed	Hvidovre	7441	5518	5770	5422	6319	5534	5839	5506	6217	5745	5748	5542	5664	5734	6078	6244	6737	6309	6467	7011	7255	7192	7167	7641	7394	8219	8397	8353	8986	9531	10064	9634	10518	10607	11119	11141	12260	12159	12315	13656	13770	14387	14368	14373	15092	14848	15080	14799	14943	15576	15979	15999	16699	17231	19391	20409	22381	23493	23448	24387	22423	21651	22162	22265	19300	19977	18655	16226	16118	16316	14935	15772	16998	17152	15745	16077	15831	14082	14189	15779	13703	14507	13342	13705	16201	15117	18261	15861	15335	17213	16550	17327	18995	19603	19622	20154
Realiseret handelspris	Ejerlejlighed	Høje-Taastrup	5954	5899	5964	5816	5641	5810	5696	6002	5451	5880	5266	5253	5438	5445	5756	5673	5890	6010	6145	6005	6456	6627	7111	7067	7242	7738	7814	7941	8109	8924	9226	9463	10024	9837	10132	10300	10372	11263	11673	11882	12292	12954	13286	13402	13559	13870	13762	13742	13593	13713	14149	14224	14614	15603	16672	17997	20654	21360	21629	21114	20294	20384	19609	18416	17561	17883	17084	15199	13378	14449	14944	13899	15131	14513	14108	14118	14125	14143	12773	12389	12713	13448	13579	12675	12612	13159	13788	13184	13686	14112	13606	13769	14843	15377	16134	17129
Realiseret handelspris	Ejerlejlighed	Ishøj	5345	5298	4990	4609	5026	4627	5373	5293	4160	5162	5528	4721	4699	5215	6143	6009	5761	6138	5125	5875	6554	7025	6684	7294	7098	7880	7720	7989	8263	8792	9404	9647	9535	9473	10263	10948	10526	11700	12369	12476	12442	12911	13508	12088	13707	13455	14335	14539	14424	14828	14192	14518	14935	15551	16981	17136	19502	21952	22855	21879	20737	21233	19247	20787	17621	17051	17022	14574	13692	13592	14967	13142	14140	14798	12148	12854	12376	13603	12080	11605	12914	10190	11390	11728	12225	12070	14835	15928	12423	13397	14550	15073	15083	15867	16124	17029
Realiseret handelspris	Ejerlejlighed	Lyngby-Taarbæk	7986	7698	7869	7806	7261	7409	7456	7695	8791	7556	8674	8023	7452	7443	7781	8101	7902	8493	8767	8963	8743	9053	9500	10398	10933	11139	11011	11739	12240	13192	12988	14007	13135	13753	14188	14965	14949	15458	16410	16145	15615	16942	17080	17258	16184	17653	18176	17982	18679	20032	18990	19447	21985	23074	25284	28159	28929	32807	31339	30673	27040	28035	26119	24531	27101	24029	21107	18635	17353	20144	19973	20317	19940	20969	19102	21094	20523	21328	18898	17579	20052	19179	18133	20827	21949	20246	22023	24159	23416	25155	23133	24141	24458	26586	27148	26879
Realiseret handelspris	Ejerlejlighed	Rødovre	8322	6678	7543	5687	6354	5931	6549	6217	6309	6622	6589	5915	6061	6748	6599	6170	6332	7175	6496	7031	6993	8236	7869	8149	8156	8436	8823	9019	9046	9881	9865	10456	10386	10544	10592	11414	12383	12739	12880	13724	13972	15504	14886	15033	15082	15671	15893	15487	15125	15953	16508	16990	17231	19556	20105	22460	23483	24447	26407	23955	24277	22714	22403	21406	21385	20831	18255	17972	14724	16775	15573	17024	17522	16512	17232	17277	15747	14612	15060	14445	14272	13616	15700	15281	16132	15865	16447	16494	16990	16188	17630	17677	19431	19956	20519	21860
Realiseret handelspris	Ejerlejlighed	Vallensbæk	6269	6083	5721	5092	4939	5394	4810	4815	5374	4951	4179	4700	4697	4496	5110	4747	5374	5426	4969	5464	5652	5924	6600	6105	6458	6718	6818	7549	7434	8071	8458	8845	9207	9188	9537	9560	10163	11144	11691	11654	12526	12703	13079	13116	12532	12572	13446	13418	13662	13811	13086	14193	15316	15624	15733	17828	18789	19756	20429	20104	18884	19479	18621	17295	16445	15754	16417	13803	12127	12481	12285	12325	12838	13406	14274	13592	13711	12208	12779	11082	12762	11958	12472	12629	11860	13981	14260	14003	13043	13887	14949	14734	15226	15531	15485	18835
Realiseret handelspris	Ejerlejlighed	Landsdel Nordsjælland	6798	6441	6453	5587	5813	6246	6591	6496	6592	6738	6839	6571	6757	6810	7098	7089	7531	7756	7507	7446	8105	8413	8771	8722	9287	9367	9459	9830	9964	10758	11114	11696	11484	11682	12113	12509	12972	13628	13477	13733	14207	14379	14791	14723	15175	15379	15472	15349	15757	16554	16759	17162	18318	19441	20535	22209	23131	25579	25881	25580	24938	24650	23995	22454	22264	21817	20810	18422	16772	17658	16755	18064	17566	18386	17615	18011	18163	17050	17240	15557	16169	16740	17034	16874	16163	16854	17255	16964	17877	17648	17847	18131	18816	19813	18967	20058
Realiseret handelspris	Ejerlejlighed	Allerød	8168	7249	6292	..	..	..	..	6800	7111	6962	7843	..	7012	7321	7193	7454	7972	7715	8528	8361	7904	..	..	8341	9805	10923	8667	9516	11836	10826	11232	11305	12066	10792	13270	12774	12932	13829	13126	12118	15359	14740	12812	..	..	15575	15965	16816	16618	16284	17168	..	16518	..	..	21428	22296	23728	..	..	..	22639	23409	21919	18375	22542	..	..	..	..	18129	..	20564	19534	..	23553	22251	..	..	..	..	17030	..	19985	19151	..	21086	..	19402	..	18557	15618	..	..	..	..
Realiseret handelspris	Fritidshus	Hele landet	4441	4454	4250	4419	4431	4494	4436	4675	4733	4717	4571	4692	4719	4895	4735	5005	5257	5308	5098	5323	5671	5660	5693	5858	6206	6180	6290	6673	6817	7031	7041	6840	7275	7603	7623	7794	7978	8305	8263	8298	8649	8988	9289	9324	9601	10067	10405	10583	11131	11942	12642	12888	13699	14524	15552	16136	16217	17334	17689	17831	17745	18536	18257	18336	18042	18290	18379	16242	14824	15726	15853	16030	15938	16163	15825	15873	15289	15263	14841	14651	13899	14327	14037	13564	13888	14111	13834	13826	13391	13750	13526	13328	13604	14148	13767	13522
Realiseret handelspris	Fritidshus	Region Hovedstaden	4619	4988	4641	4672	4756	4626	4687	4714	5065	4977	4991	4726	4631	4987	5022	5143	5148	5426	5695	5730	5903	5975	6383	6226	6541	6934	7369	7352	7725	7999	8001	7609	8106	8773	8808	9015	9073	9779	9801	10013	10209	10600	11360	10899	12387	12926	13349	13234	14149	15368	15333	15533	16826	17723	19063	19506	20850	21791	23028	23211	21601	23717	22653	23587	21314	22320	20528	18320	15993	17776	17584	18276	18892	18865	17620	18071	16897	18404	15038	14893	14706	14763	14497	14488	14714	15817	14871	16310	14063	14923	15153	14532	15829	16304	16431	15275
Realiseret handelspris	Fritidshus	Landsdel København by	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	København	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Frederiksberg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Dragør	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Tårnby	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Landsdel Københavns omegn	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Albertslund	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Ballerup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Brøndby	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Gentofte	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Gladsaxe	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Glostrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Herlev	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Hvidovre	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Høje-Taastrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Ishøj	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
