priser på realiserede handler	ejendomskategori	område	1992K1	1992K2	1992K3	1992K4	1993K1	1993K2	1993K3	1993K4	1994K1	1994K2	1994K3	1994K4	1995K1	1995K2	1995K3	1995K4	1996K1	1996K2	1996K3	1996K4	1997K1	1997K2	1997K3	1997K4	1998K1	1998K2	1998K3	1998K4	1999K1	1999K2	1999K3	1999K4	2000K1	2000K2	2000K3	2000K4	2001K1	2001K2	2001K3	2001K4	2002K1	2002K2	2002K3	2002K4	2003K1	2003K2	2003K3	2003K4	2004K1	2004K2	2004K3	2004K4	2005K1	2005K2	2005K3	2005K4	2006K1	2006K2	2006K3	2006K4	2007K1	2007K2	2007K3	2007K4	2008K1	2008K2	2008K3	2008K4	2009K1	2009K2	2009K3	2009K4	2010K1	2010K2	2010K3	2010K4	2011K1	2011K2	2011K3	2011K4	2012K1	2012K2	2012K3	2012K4	2013K1	2013K2	2013K3	2013K4	2014K1	2014K2	2014K3	2014K4	2015K1	2015K2	2015K3	2015K4	
Realiseret handelspris	Parcel-/rækkehus	Nordfyns	2974	3234	3192	2893	2742	2969	3285	3132	3152	3345	3275	2914	3197	3375	3201	3600	3785	3851	4023	3958	4038	4350	4509	4756	4404	5156	5100	4929	5058	4979	4989	5390	5006	5081	5564	5218	5368	5300	5054	5099	5196	5353	5114	5241	5388	5546	5273	5078	5389	5602	5146	5967	6238	6068	6332	7070	6967	7427	7945	7823	7516	8749	8529	8532	9103	9392	8843	7599	8369	8543	7167	7632	8072	8043	7427	7048	7492	8127	7381	8115	7478	6850	7088	6461	5789	6553	5697	6678	6802	6225	6518	6594	6414	6690	7928	6600
Realiseret handelspris	Parcel-/rækkehus	Nyborg	3395	3370	3183	3271	3202	3383	3592	3534	3665	3979	3678	3423	3532	3553	3886	3993	4117	4001	4453	4187	4843	4616	4847	4746	5437	5252	5742	5742	5659	5344	5743	5699	5586	5870	5868	6257	5880	5881	6201	5894	6224	6044	6075	6628	6258	6282	6472	6532	6483	6716	7522	6835	7472	7606	7958	7208	7835	8439	8772	9285	8961	9368	9494	9683	9770	10417	9910	8780	9905	8611	9789	10486	9809	10326	9785	9955	8207	8840	8059	9045	9644	8185	7642	7854	7725	8521	8005	8108	8120	8513	7953	8744	8151	7809	8281	8159
Realiseret handelspris	Parcel-/rækkehus	Odense	4331	4448	4388	4324	4199	4288	4549	4541	4822	4818	4768	4886	5006	5038	5330	5259	5458	5701	5857	5964	6227	6285	6511	6713	6852	7139	7446	7401	7204	7367	7477	7512	7161	7434	7418	7577	7719	7704	7556	7586	7741	7844	7649	7793	7610	7662	7929	7954	8237	8731	8858	9094	9576	10011	10822	11553	12581	13018	13144	13960	14144	14431	14056	14348	14198	14608	14124	13298	12508	12907	12617	12730	12815	13075	12844	13182	12904	12640	12272	12030	11734	12351	12290	12004	12202	12343	12595	12330	12388	12771	12702	12726	13042	13329	13603	13212
Realiseret handelspris	Parcel-/rækkehus	Svendborg	3976	3699	3535	3597	3507	3691	3965	3959	3996	4023	3892	3861	3780	3938	3991	4441	4316	4649	4486	4694	4911	5056	5112	5493	5348	5886	5902	5987	5884	6452	5912	6308	6026	6481	6356	6201	6855	6772	6627	6700	6760	6761	6637	6494	7026	6941	7017	7257	7416	6946	7746	7751	8147	7824	8341	9032	8618	9580	10036	10090	11628	11339	11713	11648	12630	12490	13135	11827	11496	11394	10761	11740	11632	11252	10741	10483	10666	10149	9436	10632	9558	9651	9862	9604	9801	10176	9208	8522	8825	10261	8906	9274	9520	9929	9444	10139
Realiseret handelspris	Parcel-/rækkehus	Ærø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4770	4045	4791	4967	6120	5626	4758	5403	5313	7385	8048	6797	7024	7383	7017	7503	6746	7247	6560	7121	6366	7188	7857	7620	6169	7446	5921	7229	5669	6472	6024	5297	4584	5039	5152	5985	6572	6317	4117	..	3532	6778	5495	4064	3231	4110	5363	4278
Realiseret handelspris	Parcel-/rækkehus	Landsdel Sydjylland	3500	3517	3472	3484	3384	3664	3738	3884	3857	3999	3939	3999	3894	4052	4091	4299	4369	4597	4611	4706	4850	4977	5032	5133	5255	5378	5192	5398	5556	5775	5757	5694	5790	5943	5904	5854	6064	6116	5987	6047	5972	6012	6122	6026	6038	6364	6384	6227	6521	6645	6758	6957	7085	7373	7390	7669	8045	8275	8692	8756	8934	9340	9569	9839	9671	10018	9779	9528	9073	9434	9125	9291	9062	9396	9048	9155	8913	9182	8792	8603	8693	8524	8545	8309	8240	8392	8507	8196	8374	8487	8276	8193	8623	8856	8744	8580
Realiseret handelspris	Parcel-/rækkehus	Billund	4024	4054	3828	3864	3488	3937	4062	3647	4849	4267	4135	4062	3977	4214	4147	4769	4966	5509	5369	5244	5461	5634	5140	5279	5525	5942	5329	6205	5479	5719	6449	5913	6122	5609	5780	6241	5513	5885	6216	5962	5718	6319	5700	5768	5704	6131	6008	5695	6033	6109	6116	6785	6052	6399	6429	6394	6554	7133	6967	7197	6998	7189	8338	7300	8089	8104	8811	8115	6718	8288	8333	8831	7947	7218	8597	8779	7656	7867	8182	7977	7446	8767	7398	7191	7478	7739	7626	6785	7246	8312	7070	7349	7888	8519	8740	8953
Realiseret handelspris	Ejerlejlighed	Kalundborg	5551	4923	4148	5058	4813	..	4752	4821	5789	4205	4766	3558	6191	4914	5468	5545	5152	5622	5216	4562	5081	5342	5397	6330	6083	5721	5882	5815	5976	6855	7451	6975	7307	6857	8987	6450	6837	8055	8432	8130	9217	10037	8935	9728	10397	9951	9531	9820	9753	10159	10132	..	11835	12348	12555	..	11981	13739	11128	12060	12227	..	..	13351	13779	..	13300	..	..	12048	10595	..	..	..	11704	..	..	..	..	8163	..	..	..	..	..	..	..	..	..	7087	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Lolland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8165	..	..	..	..	..	..	..	9379	..	..	..	..	..	..	..	..	..	8764	..	..	..	..	..	..	..	..	..	6638	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Næstved	5374	5383	5220	4471	4631	4387	4978	5616	4683	5124	4558	3677	4715	4686	4633	4531	5008	4915	4881	4823	4632	4884	4948	4800	5126	5212	5726	5396	6180	5825	6113	6140	6641	6486	6758	6895	7375	7578	7469	7412	7962	8466	8598	7617	10089	9847	9379	9717	9824	10278	10497	10392	10664	10639	11183	12054	12446	13706	13998	14087	14313	14524	14147	14243	13319	14073	12929	12533	12009	12125	11167	11587	11606	11167	11348	11182	9347	11137	9654	7924	8346	9240	8926	9435	9516	9102	9833	9086	9129	9288	9260	9946	8650	9965	10994	9160
Realiseret handelspris	Ejerlejlighed	Odsherred	4545	..	5665	..	6102	5890	4926	4966	6541	..	5359	5482	6990	6456	6261	5648	6630	6450	7107	6244	5790	5824	6348	6580	..	6999	7059	7252	7916	7030	6877	6849	7077	8150	8816	9436	8624	8450	9936	9708	9031	11949	9991	9625	13539	10831	11099	10602	10353	..	13153	11630	..	13208	15502	13054	14614	15601	16370	13288	..	16962	16326	16524	13854	..	17115	..	11004	..	..	13775	13312	14198	..	..	..	..	..	..	..	12931	..	..	..	..	..	..	..	..	8898	..	9310	..	..	..
Realiseret handelspris	Ejerlejlighed	Ringsted	5231	4728	5492	4465	4876	3852	5112	5358	4875	4766	5275	4723	5308	4651	4962	4842	5314	5118	4840	5063	5109	5645	5733	5588	6131	5602	6259	6024	6145	6359	6521	7195	7026	7205	7094	7455	7470	8044	8303	8736	9120	9635	9266	9685	9696	9669	9248	9607	10348	9934	10533	10233	11415	12344	12486	12512	14440	15562	15416	17109	15099	16836	15815	14658	14178	13521	13521	11997	12500	11054	..	10574	12518	9955	10248	12651	13206	9849	9388	10123	10309	10669	..	9707	9126	9241	7297	11796	8748	10357	10019	8187	10274	10182	12966	8003
Realiseret handelspris	Ejerlejlighed	Slagelse	4718	4158	4175	4002	3583	3814	3839	3853	4512	4137	4166	4365	3941	4305	3768	4470	3566	4035	4645	4754	4361	4352	4680	4705	4712	4718	5305	5200	5022	5330	5414	5257	5338	5746	5730	6833	7024	6590	6997	7229	7112	7380	7893	7680	8308	8145	9216	9251	9636	9127	8322	8797	8746	10567	10579	11043	12201	11383	12517	12336	11720	12270	12449	12216	12493	12759	10573	10661	10613	10127	9368	9405	8974	9179	9984	8895	10488	9868	10424	8048	9486	6930	8701	7245	8631	8047	5712	7915	7908	8821	6839	8772	7730	8194	9918	8256
Realiseret handelspris	Ejerlejlighed	Sorø	..	5211	..	..	..	..	..	4917	5550	5713	..	4423	4782	..	4951	3969	4718	5383	5827	4891	5621	6123	5557	4411	5532	5415	5904	8030	6789	6671	6214	6554	7754	8738	6336	9403	8478	9014	8966	6938	..	8253	9248	..	9832	10706	10795	12301	..	10465	..	..	12712	11488	14391	12796	..	17371	..	..	17339	..	..	..	17137	..	..	..	..	..	..	..	11683	11788	..	..	..	..	..	11963	11159	..	..	..	..	9821	..	..	..	..	..	10485	9454	..	..	..
Realiseret handelspris	Ejerlejlighed	Stevns	..	7184	..	..	..	5233	..	5829	5378	..	4283	..	..	5759	5652	7288	..	7077	5562	7538	7696	8276	..	8128	8451	8013	9798	..	7736	..	11605	..	..	..	8665	..	..	..	..	..	..	15013	..	13181	..	12291	11083	..	..	..	..	12255	13401	..	..	..	..	18724	..	..	15397	16895	16908	..	..	..	..	..	..	..	13034	..	..	..	..	11791	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Vordingborg	4338	4604	4267	5381	3767	2386	4324	3446	3469	3965	4047	3842	3706	3889	4383	3432	3610	3811	4011	4325	4745	4605	4941	4908	5047	5285	5240	6669	6664	4770	8128	6250	6003	6360	6127	5520	5424	7548	6852	8339	7494	7249	7638	8110	8331	10361	9396	9514	9193	8902	10104	10113	12253	11732	12785	10960	13037	12151	12966	12281	13299	12781	14027	14375	16221	14100	16861	17429	..	16111	13732	16567	..	13685	16899	13378	12992	..	12429	..	9847	12629	9427	9309	..	..	11651	8149	8858	9871	..	5405	12847	..	..	..
Realiseret handelspris	Ejerlejlighed	Region Syddanmark	4569	4977	4562	4711	4239	4664	4593	4720	4882	4826	4881	4882	4779	4768	4991	5102	5183	5509	5385	5606	5584	5919	6233	6122	6232	6738	6631	6747	7250	7028	7199	6783	7343	7396	7342	7102	7414	7684	7852	7842	8032	7942	7847	7996	8103	8976	8705	8757	9201	9348	9854	9998	10265	11275	11531	12022	13035	13611	13538	13827	14274	15026	14157	14719	14323	14506	14684	14129	13683	13568	14006	13507	13229	14019	13507	13351	12816	13529	12447	12457	12663	12373	12652	13331	12839	13086	12893	13084	12777	13730	12744	12709	13529	13867	14111	13678
Realiseret handelspris	Ejerlejlighed	Landsdel Fyn	4939	5493	4991	5147	4574	4790	4807	5155	5443	5043	5167	5309	5256	4839	5250	5528	5743	6108	5822	6077	6018	6345	6583	6833	7026	7306	7482	7600	8754	7881	7805	7539	7991	8342	8118	8126	8391	8549	8883	8834	8373	8883	8732	8575	8981	9396	9702	9254	10096	9956	10534	10456	10609	11947	12433	12817	14582	15083	14714	15062	15443	16377	15447	15788	15871	15259	15409	15250	14428	14536	14730	14038	14480	15014	14194	14299	13519	14521	12665	13069	13862	12908	13411	13932	13416	13584	13235	14385	14249	14999	13795	14293	15424	15655	15964	15023
Realiseret handelspris	Ejerlejlighed	Assens	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10708	..	..	..	..	..	14589	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Faaborg-Midtfyn	4813	5025	4981	4216	..	4919	5073	4193	4881	4354	5216	5193	..	4426	5655	5763	5716	5636	5430	5378	6687	6030	6103	..	5158	6089	7068	5383	..	6869	5961	7765	7381	8084	7833	7931	9776	..	7669	..	8952	9807	8312	7502	9864	9489	9566	9027	12118	..	9024	..	8481	11479	11715	..	11232	..	10737	..	..	..	..	..	17274	..	13760	..	..	..	..	10348	12520	13166	10609	..	..	..	9357	15249	..	11417	..	..	..	..	..	..	10920	..	..	7389	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Kerteminde	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Langeland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14508	13579	..	..	..	..	..	..	..	..	16726	..	..	17578	..	..	16117	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Middelfart	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18208	..	20518	21622	..	..	18918	18773	..	..	22039	18263	..	..	..	..	..	15543	..	..	..	..	..	20456	..	..	..	19680	..	22083	..	11554	..	..	..	..	17295	16157	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Nordfyns	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	16355	18377	..	14383	..	..	..	..	..	..	10798	..	13330	..	..	..	15012	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Nyborg	3285	3880	..	3072	3491	3312	2900	3230	3595	2873	3202	2486	3140	3388	3117	4271	3137	3747	3437	3562	3851	3180	3137	4151	4275	4241	4422	4622	4875	7606	4898	4741	5297	6083	4406	5477	6411	5994	5173	4669	5330	5893	5665	5972	6433	6472	6018	6685	8999	7683	..	..	8275	8715	7651	9414	14722	11139	12377	14343	10774	20542	13200	..	16328	11796	12381	..	..	10531	..	10024	..	10774	10157	11656	12015	..	9809	12039	..	..	9223	..	..	11992	13839	..	..	..	..	11852	10735	15308	13022	..
Realiseret handelspris	Ejerlejlighed	Odense	5406	5874	5364	5814	4928	5046	5226	5490	5491	5471	5623	5871	5643	5679	5943	5994	6161	6363	6294	6475	6459	6889	7281	7217	7701	8216	8229	8430	9703	8463	8629	8259	8582	9131	8873	8531	8872	9252	9507	9513	9102	9530	9481	9267	9687	9477	10399	9816	10032	10329	10867	10819	11033	12112	13138	13679	15364	15951	16368	16199	16733	16974	16618	15933	15702	15873	15157	14583	14924	13907	14272	14629	13597	15415	14384	14731	13502	14313	13067	13176	14028	12797	13843	14034	13959	14240	13692	14872	14861	15260	15129	15358	16084	16647	16293	16454
Realiseret handelspris	Ejerlejlighed	Svendborg	3902	5262	3441	3782	3047	4495	3635	3415	3251	3902	4329	4346	4673	3767	4082	4563	4556	6210	4209	6034	5054	5290	4730	6115	5821	5117	6033	5701	6140	6347	5976	6436	6836	6667	6837	7020	6468	7682	7369	7294	6592	6929	7017	8211	6182	5733	8164	8123	9264	9798	9249	10610	10780	10187	10223	12921	12942	12156	11810	13763	13418	14454	13940	15803	15068	16494	..	..	15153	15630	15852	14428	14163	..	..	12485	..	..	12533	..	15906	11907	..	11302	13813	13107	10729	..	..	..	13466	12329	15428	10121	13685	..
Realiseret handelspris	Ejerlejlighed	Ærø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Ejerlejlighed	Landsdel Sydjylland	4199	4494	4152	4259	3921	4483	4339	4302	4330	4571	4559	4460	4352	4649	4677	4685	4600	4926	4915	5115	5113	5461	5801	5415	5495	6124	5774	5904	6028	6218	6559	6108	6703	6650	6548	6311	6517	6910	6882	6988	7620	7098	7021	7418	7355	8499	7776	8221	8309	8746	9218	9526	9943	10639	10645	11241	11519	12169	12437	12715	13163	13784	12864	13659	12820	13802	13974	13180	12969	12637	13332	12969	11990	13063	12841	12471	12133	12574	12235	11827	11679	11895	11964	12761	12327	12631	12588	11897	11447	12503	11756	11350	11754	12118	12377	12436
Realiseret handelspris	Ejerlejlighed	Billund	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10295	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Kalundborg	3046	3219	3039	3232	2995	3639	3380	3343	3535	3587	3399	3207	2938	3512	3558	3483	3835	3847	3330	3446	4100	3954	4042	4169	4344	4423	4281	4486	4967	5048	4847	4735	5214	4952	5582	5654	6419	5863	6230	6103	6265	6319	7756	7527	8079	7781	8585	8649	9073	9849	11683	11469	11292	12528	11894	13453	15269	15472	16164	15317	14517	15003	14108	15288	15716	16453	14968	12143	15945	12874	14359	11912	11846	14360	12795	13450	10825	11326	11363	12508	8880	10519	9321	11060	10983	10563	8817	10436	13291	10449	9432	10621	11116	10127	10438	10171
Realiseret handelspris	Fritidshus	Lolland	1993	1844	1880	2128	2007	2048	1704	1938	1693	2067	2114	1779	2068	2012	1930	1489	2343	2160	2170	2070	2153	2211	2034	1955	2165	2202	2357	2360	2410	2497	2587	2515	2780	2863	2710	2776	3969	3309	4130	3740	4494	4459	4627	5045	6012	5818	5070	6130	7928	7461	9616	9309	10736	13889	12117	16391	14151	13500	14137	12164	15509	14705	13891	15640	13288	13558	12143	13040	..	11224	12552	13470	11574	12255	9240	11251	11389	10303	11073	10607	8753	10310	8024	8355	9427	11590	8479	8343	10732	10501	7919	8811	9565	9374	8312	6571
Realiseret handelspris	Fritidshus	Næstved	4579	4990	3766	..	4262	4851	5238	4474	3901	5495	3995	4195	3637	4744	5046	5179	5162	5107	4795	4868	5239	5718	6754	7195	6247	6971	7137	6359	7775	7668	6935	7655	7757	8576	9407	10019	8985	10110	10098	10642	10210	11301	11456	10448	10901	10796	12654	11839	11352	13698	13776	15213	14482	15424	17900	20316	16873	19743	22869	21858	..	19928	17449	19963	..	29250	20077	..	17973	16951	15819	17826	16708	16059	17573	15259	..	13736	18214	15175	12034	14143	15558	10198	15296	17947	13720	..	12092	13779	13886	15971	12730	14041	16409	12997
Realiseret handelspris	Fritidshus	Odsherred	3767	3574	3365	3660	3757	3689	3678	3412	3477	3603	3617	3971	3713	4057	3768	4198	4001	4317	3960	4038	4070	4343	4329	4409	4389	4695	4872	5627	4900	5438	5508	5589	5370	6198	6485	6087	6106	7280	6953	6660	7118	8309	8372	8442	8741	9475	9859	9769	10776	11829	12820	12509	14805	14838	17102	17090	15996	17899	18333	17840	18940	18407	18788	17507	17701	16760	18129	15394	13485	15479	15074	14859	14877	14885	14872	14991	15353	12740	14123	13314	12922	13547	12884	13447	11058	11992	13569	12913	12007	13299	12517	12002	12538	13529	13641	12764
Realiseret handelspris	Fritidshus	Ringsted	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Slagelse	3360	3643	3991	3605	3326	3261	3844	3285	3408	3606	3794	3359	3492	4159	4406	3477	4216	4403	4237	4511	4436	4428	4901	4659	5395	4829	6105	4860	5771	5647	5796	6196	6068	6281	7129	7424	7436	7502	8598	7103	8379	8352	8640	7670	8478	9959	10666	9501	10465	11127	12630	13333	13822	14681	13855	16855	16859	17169	17450	14217	16679	17753	19039	19326	20152	18811	19387	16848	15059	14938	14128	13429	14054	14982	14056	12528	16907	12833	13098	15150	11205	14875	10878	11857	..	10750	12510	..	14275	10047	11475	9625	11991	11547	11895	12519
Realiseret handelspris	Fritidshus	Sorø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Stevns	4691	4085	4741	3809	3359	3716	5075	4932	4471	5524	4956	4212	5833	4864	4892	4807	5276	5230	5063	5172	6432	6186	7214	7170	7239	7828	6255	6997	7028	8107	7773	7574	9407	8342	9346	8702	9814	10106	11242	10680	9498	11895	11228	11248	11046	13504	13028	11937	13740	14756	14087	16534	14130	17289	17533	19943	20496	19553	..	21339	20450	25915	19697	..	18870	24997	31368	..	17056	14687	15661	14074	15836	16626	15508	13437	14738	14521	15197	10012	9693	16003	16425	..	11616	15376	13472	16946	11502	14142	16546	13864	14178	15298	13738	..
Realiseret handelspris	Fritidshus	Vordingborg	3763	3887	3313	3061	3174	4244	3768	3857	3721	3293	3664	3886	3784	3771	3411	3612	3636	3806	3608	3926	3882	4523	4099	3936	5201	5214	4621	4829	5133	5303	5087	6117	5264	6040	5623	6036	5918	7175	7183	6656	6731	6424	7323	6967	6745	8002	8270	7856	9643	10094	10526	10628	10595	11955	13103	14143	14292	15911	15592	13846	13278	15015	16270	14492	13705	16012	16018	12209	11359	13072	13812	12372	11954	13995	13433	13431	12783	11581	12357	9317	8740	9822	9710	12160	11138	9376	7595	9480	10118	9637	9553	10481	8560	9279	10777	8902
Realiseret handelspris	Fritidshus	Region Syddanmark	5424	5080	5202	5207	4901	5256	5599	5955	5636	5845	5674	5841	6228	6206	6324	6441	6946	7211	6843	7351	7772	7962	7859	7873	8398	8230	8622	8406	9613	9424	9270	8925	9465	10320	10094	10025	10128	10518	9994	10345	10556	10633	11094	10785	10875	11205	11866	11831	12128	12859	14387	14211	14736	15807	16860	16618	16805	18415	18238	18660	19586	19781	20400	19454	19338	19954	20861	18535	18232	18941	18087	18458	18829	18761	18868	19487	17749	18535	19487	17991	17135	17388	17438	16879	16658	17664	17237	15220	16632	16451	16518	16037	15973	17299	16037	15574
Realiseret handelspris	Fritidshus	Landsdel Fyn	5126	4902	4956	4829	4981	5381	5534	5834	5244	5866	5352	5459	5964	5916	5954	6061	6035	6771	6561	7638	6956	7879	7934	7347	8890	8602	8930	8479	9142	9556	9657	8679	9879	11285	10273	10759	11274	10487	10007	10617	10979	11244	11449	11055	11564	11186	11760	11364	11605	12196	14682	13199	14247	16311	15851	16253	16118	19144	17961	20303	21142	22010	22823	21072	19824	20127	24465	18241	18015	21789	19401	18586	19861	19171	18544	22513	17283	20213	20988	17261	15978	18543	16540	17206	16261	17556	18605	13995	15815	15496	18085	17528	14558	17586	16218	13466
Realiseret handelspris	Fritidshus	Assens	3725	3215	3713	..	..	4083	3663	4854	..	3766	5010	3420	..	..	4837	6086	..	6478	..	5015	6466	8250	6607	7073	..	8171	..	4747	8042	9499	7735	5462	8282	10926	8795	10853	8661	8363	9342	..	11416	9189	8914	10654	8946	7862	9356	8871	..	11689	..	13764	..	15259	9911	15665	..	19557	18262	..	..	..	20108	..	..	..	..	..	..	..	..	..	..	..	14601	..	..	..	18828	..	..	..	..	..	25641	..	..	..	..	..	17096	..	..	..	..	..
Realiseret handelspris	Fritidshus	Faaborg-Midtfyn	4642	5628	5056	4667	6502	4218	5485	5132	5143	5420	4610	5527	5766	6141	5610	..	..	6982	6202	7294	5740	7329	7632	6594	8952	8750	8460	..	..	9176	9835	8415	10424	10039	10426	10818	10729	10546	11941	12749	13474	10219	13742	12288	..	10887	11349	12390	12768	11965	..	..	..	..	18051	..	..	..	14998	..	..	25397	36112	..	17451	19873	29050	25015	..	..	..	..	..	21721	..	..	..	23380	..	..	..	..	14056	20031	..	..	24229	..	..	18094	13333	14457	..	..	..	..
Realiseret handelspris	Fritidshus	Kerteminde	4473	4567	5731	..	..	4321	5203	..	4376	4459	4828	..	4070	4926	..	4510	6369	6580	8056	5749	4832	7008	6688	5134	..	8808	..	..	6586	9216	8934	6259	9051	12360	9784	..	..	9713	9562	8948	11440	11669	10580	10181	..	10681	13084	12227	..	14374	..	11327	..	..	..	..	..	24349	..	..	..	..	..	..	..	22823	..	..	..	..	..	..	..	..	..	..	..	..	27335	..	..	..	..	..	..	..	34347	..	..	12695	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Langeland	4544	4440	5316	4605	5163	5676	5220	4638	5197	5745	4472	6442	6105	5828	6157	6814	5882	6554	6279	7429	6064	7995	8067	6898	8253	8423	8244	9757	8023	8858	7909	9213	8552	9183	9222	8782	8804	8988	8889	9177	8398	10743	9592	9279	8851	9866	10265	9169	10498	12430	10578	12456	12990	14587	13717	15106	14411	17951	15552	17058	22194	19172	16405	19369	16834	19306	18111	15753	..	14823	12595	15752	20105	15321	17316	15622	17546	..	19782	15221	13936	16724	14606	14987	13036	16161	16933	10546	13717	12341	14691	13801	10789	12267	14770	10735
Realiseret handelspris	Fritidshus	Middelfart	4846	6010	4044	4979	4812	4857	5738	5979	4898	5959	5678	6478	6297	6597	5879	5688	4296	8085	6534	7979	7434	8195	7559	8345	7724	9709	9204	8330	9259	10083	9455	9664	9556	11877	11403	11461	..	10353	10981	..	13605	11398	12862	10478	13890	11057	14076	12661	..	11426	..	13846	..	17122	15593	15823	15747	19079	15236	22062	..	16770	19951	..	..	20815	21701	..	..	16227	..	16776	..	15558	..	23263	16121	22440	25524	..	15948	16858	28988	..	16713	..	..	20323	..	19084	16237	32791	..	..	..	..
Realiseret handelspris	Fritidshus	Nordfyns	6235	4744	4821	5236	5853	6220	5987	6560	5678	6927	6378	5022	5914	5494	6458	5584	6423	6361	6057	8441	7506	7832	8151	7388	9638	8252	8865	9080	11347	9484	10098	8784	10761	11375	10667	9249	12562	12101	8269	10604	9962	11292	11673	10114	11352	12983	11206	11555	10134	11411	15134	14521	13771	15770	14458	15316	16568	17531	20615	22599	20118	18990	20814	17309	17669	19304	19170	..	14873	18517	17367	16236	20317	19969	15816	18613	19581	21849	17966	15850	18254	15869	16138	13299	14659	13644	15035	13887	14103	14075	20179	12743	16171	14974	13179	15848
