bevægelsestype	ejendomskategori	postnumre	2004K1	2004K2	2004K3	2004K4	2005K1	2005K2	2005K3	2005K4	2006K1	2006K2	2006K3	2006K4	2007K1	2007K2	2007K3	2007K4	2008K1	2008K2	2008K3	2008K4	2009K1	2009K2	2009K3	2009K4	2010K1	2010K2	2010K3	2010K4	2011K1	2011K2	2011K3	2011K4	2012K1	2012K2	2012K3	2012K4	2013K1	2013K2	2013K3	2013K4	2014K1	2014K2	2014K3	2014K4	2015K1	2015K2	2015K3	2015K4	
Boliger til salg, ultimo	Ejerlejlighed	4793 Bogø By	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4800 Nykøbing F	14	17	15	21	22	19	19	23	13	21	19	31	36	48	55	58	40	54	58	51	52	53	48	46	52	53	50	51	54	62	63	53	50	48	50	48	43	48	39	34	32	34	36	31	33	37	35	32
Boliger til salg, ultimo	Ejerlejlighed	4840 Nørre Alslev	..	..	..	..	..	1	0	..	..	2	1	1	1	1	0	..	..	12	12	1	1	0	1	3	4	3	2	3	3	2	2	2	2	1	1	0	1	1	1	1	0	..	1	1	1	2	2	2
Boliger til salg, ultimo	Ejerlejlighed	4850 Stubbekøbing	..	..	..	..	..	..	..	3	3	12	15	13	11	0	..	2	2	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4862 Guldborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4863 Eskilstrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4871 Horbelev	..	..	2	0	..	..	..	..	1	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4872 Idestrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4873 Væggerløse	1	1	1	6	9	7	7	4	4	1	1	1	1	0	1	0	1	0	1	2	3	3	4	4	3	2	2	2	1	1	3	3	0	..	..	1	2	1	1	1	1	1	2	1	1	1	1	2
Boliger til salg, ultimo	Ejerlejlighed	4874 Gedser	..	..	..	..	0	..	..	..	2	2	2	1	0	..	..	0	..	..	1	1	1	1	1	1	1	1	1	1	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1
Boliger til salg, ultimo	Ejerlejlighed	4880 Nysted	1	0	0	1	1	3	0	..	..	..	..	..	0	..	..	..	..	..	3	3	3	1	1	1	1	1	1	1	0	..	0	..	..	..	..	2	2	2	2	1	1	1	1	1	2	1	0	1
Boliger til salg, ultimo	Ejerlejlighed	4891 Toreby L	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4892 Kettinge	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4894 Øster Ulslev	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4895 Errindlev	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4900 Nakskov	0	0	0	1	1	1	3	1	2	2	1	1	1	1	3	1	0	1	1	4	5	4	5	3	4	4	4	3	3	3	3	4	5	1	1	2	3	3	3	5	4	4	6	5	6	4	4	5
Boliger til salg, ultimo	Ejerlejlighed	4912 Harpelunde	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4913 Horslunde	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4920 Søllested	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4930 Maribo	1	1	1	0	1	2	2	1	0	..	..	..	0	2	5	5	8	8	7	3	5	5	7	5	4	4	5	7	8	13	14	15	12	12	13	12	14	14	12	11	8	7	8	5	4	6	6	6
Boliger til salg, ultimo	Fritidshus	4470 Svebølle	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	4480 Store Fuglede	10	8	11	10	12	18	30	31	30	27	29	33	29	35	38	35	35	43	39	38	24	33	35	33	40	47	54	51	55	65	63	64	67	66	62	58	69	78	80	67	69	71	65	58	64	72	68	61
Boliger til salg, ultimo	Fritidshus	4490 Jerslev Sjælland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	1	1	1	1
Boliger til salg, ultimo	Fritidshus	4500 Nykøbing Sj	59	69	78	68	87	112	117	105	109	148	161	150	165	200	204	197	246	269	270	239	226	226	205	173	222	248	260	206	207	267	271	220	216	246	232	190	208	237	218	184	205	229	194	160	180	181	182	156
Boliger til salg, ultimo	Fritidshus	4520 Svinninge	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	4532 Gislinge	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	4534 Hørve	..	..	..	2	2	3	2	2	2	3	3	3	2	2	3	2	3	3	4	4	5	4	3	3	3	3	3	3	3	3	2	1	1	3	5	4	3	2	3	4	3	3	2	1	1	2	3	3
Boliger til salg, ultimo	Fritidshus	4540 Fårevejle	32	31	42	39	38	40	42	42	45	68	66	60	74	81	80	77	96	102	98	87	89	86	82	73	67	71	80	70	78	96	92	86	83	101	114	92	104	122	120	96	107	115	108	98	105	103	114	105
Boliger til salg, ultimo	Fritidshus	4550 Asnæs	10	14	13	17	17	17	20	18	21	37	44	42	31	39	38	32	44	50	49	50	42	32	33	28	30	43	44	41	48	54	55	50	51	61	60	52	52	53	54	43	52	68	57	47	50	50	54	45
Boliger til salg, ultimo	Fritidshus	4560 Vig	22	32	36	27	30	50	49	61	56	94	109	104	102	104	91	82	102	118	111	94	93	94	84	76	79	98	99	96	100	131	131	112	110	102	107	99	122	125	117	107	116	135	113	97	108	94	98	92
Boliger til salg, ultimo	Fritidshus	4571 Grevinge	12	25	30	37	45	34	29	25	24	44	45	45	50	54	44	41	52	59	61	53	53	68	66	68	73	83	74	68	72	76	73	70	71	79	77	73	70	65	58	49	55	76	63	54	62	77	69	62
Boliger til salg, ultimo	Fritidshus	4572 Nørre Asmindrup	..	..	..	..	..	..	..	..	..	..	..	..	..	1	0	..	..	..	..	..	..	..	..	..	..	0	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	0	1	1	0	..	..	..
Boliger til salg, ultimo	Fritidshus	4573 Højby	38	46	52	48	49	48	74	73	83	103	102	92	112	107	0	..	122	117	119	96	87	80	77	60	79	88	78	74	85	119	117	98	101	109	101	89	108	133	129	109	136	134	118	103	107	121	117	102
Boliger til salg, ultimo	Fritidshus	4581 Rørvig	7	12	22	24	30	26	12	10	19	20	16	14	25	32	32	28	36	43	46	43	43	39	33	26	31	32	29	25	37	50	43	23	28	22	33	28	44	47	38	20	39	57	53	31	42	41	38	32
Boliger til salg, ultimo	Fritidshus	4583 Sjællands Odde	31	47	46	52	52	60	58	54	50	69	75	67	86	103	102	96	119	132	125	99	102	108	91	78	90	106	106	97	101	118	105	78	72	88	90	89	111	114	100	80	84	88	78	65	84	102	94	80
Boliger til salg, ultimo	Fritidshus	4591 Føllenslev	7	5	5	5	3	9	16	16	18	24	23	17	21	25	29	29	35	34	32	24	20	33	24	25	27	33	29	23	22	25	25	23	25	35	33	30	36	43	41	39	40	45	44	37	43	53	43	35
Boliger til salg, ultimo	Fritidshus	4592 Sejerø	..	..	1	1	1	0	..	..	..	0	2	4	8	5	5	2	6	7	9	9	9	8	6	7	8	8	9	7	8	7	4	5	6	9	9	8	9	8	9	9	10	8	5	2	4	10	6	6
Boliger til salg, ultimo	Fritidshus	4593 Eskebjerg	18	21	21	17	20	35	26	29	30	44	56	47	57	60	54	56	56	65	67	65	63	68	67	60	59	76	80	74	85	95	90	87	88	87	83	83	86	85	86	79	76	81	78	72	80	79	71	71
Boliger til salg, ultimo	Fritidshus	4600 Køge	5	3	5	6	7	6	2	3	1	3	4	3	1	4	7	8	6	9	10	6	7	7	7	5	3	2	2	3	7	10	12	13	15	15	10	8	8	5	4	4	5	10	10	10	8	7	4	2
Boliger til salg, ultimo	Fritidshus	4621 Gadstrup	0	1	0	..	..	..	..	1	1	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2	2	0	..	..	1	0	..	1	0	..	..	1	1	1	1	0	1	0
Boliger til salg, ultimo	Fritidshus	4622 Havdrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	4623 Lille Skensved	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	1	0	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	4632 Bjæverskov	1	1	0	..	..	..	1	1	1	1	1	0	..	..	..	..	..	0	..	1	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	4640 Faxe	4	2	6	6	4	3	2	1	2	3	2	2	3	2	5	8	9	12	8	9	11	8	8	7	6	9	8	8	10	10	10	10	9	9	6	5	8	7	6	4	5	10	10	9	9	12	8	7
Boliger til salg, ultimo	Fritidshus	4652 Hårlev	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	4653 Karise	..	..	0	..	..	..	..	0	..	1	1	2	1	1	0	..	2	2	1	1	1	1	0	..	..	1	2	1	1	1	1	1	1	1	1	0	..	..	1	1	1	1	1	0	..	..	1	0
Boliger til salg, ultimo	Fritidshus	4654 Faxe Ladeplads	7	5	11	4	7	14	16	10	8	13	11	11	14	16	21	17	17	19	19	13	13	17	13	10	11	13	16	15	12	17	15	12	17	19	17	15	24	28	20	18	15	17	15	13	17	20	17	10
Boliger til salg, ultimo	Fritidshus	4660 Store Heddinge	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2	2	2	2	2	1	1	1	0	..	..	..	..	..	1	1	1	0	..	1	1	0	..	0	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	4671 Strøby	25	24	16	14	17	20	13	18	16	20	28	31	38	51	46	47	51	54	46	41	37	35	27	26	31	33	28	26	25	39	38	41	35	36	25	26	31	39	38	39	44	44	41	32	34	33	32	26
Boliger til salg, ultimo	Fritidshus	4672 Klippinge	..	..	..	..	..	1	1	0	..	1	1	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	4673 Rødvig Stevns	2	1	3	5	7	9	4	6	3	7	5	3	5	5	0	..	14	20	19	15	16	16	12	10	11	12	11	11	9	16	14	14	13	15	11	10	8	9	6	4	3	4	5	6	11	11	13	12
Boliger til salg, ultimo	Fritidshus	4681 Herfølge	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	4682 Tureby	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	4683 Rønnede	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	4684 Holmegaard	..	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	0	..	..	..	1	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	4690 Haslev	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	4700 Næstved	..	..	..	0	..	..	..	..	..	..	..	..	1	0	..	..	..	1	1	1	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0	..	..	..
Boliger til salg, ultimo	Fritidshus	4720 Præstø	7	12	9	7	17	14	14	16	24	32	34	29	30	25	25	26	29	26	27	28	27	29	27	24	22	25	26	26	32	37	33	32	30	28	28	27	29	26	30	29	36	37	29	32	32	35	32	29
Boliger til salg, ultimo	Fritidshus	4733 Tappernøje	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	0	..	..
Boliger til salg, ultimo	Fritidshus	4735 Mern	3	3	3	3	2	3	3	5	1	4	4	7	9	7	11	9	6	7	9	7	6	4	7	7	7	7	7	9	7	7	7	5	6	8	6	5	5	8	11	13	13	13	14	13	13	13	9	5
Boliger til salg, ultimo	Fritidshus	4736 Karrebæksminde	20	17	20	24	18	16	17	13	18	26	32	31	40	47	38	27	46	57	61	62	62	66	59	53	43	62	58	55	69	74	76	72	81	73	69	73	83	96	95	90	93	101	156	153	118	126	109	93
Boliger til salg, ultimo	Fritidshus	4750 Lundby	6	5	8	5	7	4	3	2	6	6	7	6	7	7	6	4	8	12	13	11	10	13	15	7	9	12	10	7	7	9	9	7	7	8	9	11	13	18	13	9	9	11	15	10	12	17	16	17
Boliger til salg, ultimo	Fritidshus	4760 Vordingborg	17	15	18	20	29	24	24	26	24	27	35	29	33	40	36	42	52	47	52	51	57	58	49	47	54	58	61	56	60	62	59	57	63	71	57	59	67	73	67	57	60	66	54	44	55	53	51	48
Boliger til salg, ultimo	Fritidshus	4771 Kalvehave	8	16	14	13	12	14	17	2	15	16	18	17	19	20	23	23	23	23	25	26	27	27	24	23	24	24	18	13	9	8	7	7	7	11	14	14	13	13	10	6	6	8	8	6	8	7	9	8
Boliger til salg, ultimo	Fritidshus	4772 Langebæk	..	1	1	0	..	1	0	..	..	..	0	1	1	1	0	..	2	3	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	3	2	1	1	1	2	2	1	2	3	4	4	5	4	4
Boliger til salg, ultimo	Fritidshus	4773 Stensved	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	1	1	1	1	1	1	1	1	0	1	2	2	2	1	1	1	1	1	1	1	2	1	1	0	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	4780 Stege	16	30	37	36	32	43	52	58	54	72	78	81	88	86	82	79	84	92	91	86	81	73	72	68	76	84	79	74	81	87	82	72	75	88	79	74	76	81	76	73	72	75	68	66	78	79	68	64
Boliger til salg, ultimo	Fritidshus	4791 Borre	..	..	1	3	5	5	6	9	11	16	17	19	20	25	23	19	20	19	21	16	18	17	17	14	14	14	13	12	10	11	10	13	11	9	12	12	13	15	14	12	11	11	10	7	9	10	9	6
Boliger til salg, ultimo	Fritidshus	4792 Askeby	9	3	3	5	7	3	4	9	8	12	10	10	10	12	12	11	7	5	6	8	10	9	6	4	7	8	7	7	8	10	11	12	12	12	13	13	12	12	12	12	11	11	11	10	12	11	13	12
Boliger til salg, ultimo	Fritidshus	4793 Bogø By	13	8	14	14	17	21	19	17	22	25	26	28	35	42	35	37	44	46	43	34	30	33	33	31	33	42	44	43	44	42	40	34	34	40	34	30	28	32	32	29	29	32	32	34	34	40	36	29
Boliger til salg, ultimo	Fritidshus	4800 Nykøbing F	1	1	0	..	..	..	..	..	..	1	1	0	..	..	..	..	..	0	..	..	..	1	1	0	..	..	..	1	1	2	2	2	2	2	2	2	2	3	2	3	4	6	5	4	3	2	1	1
Boliger til salg, ultimo	Fritidshus	4840 Nørre Alslev	..	..	1	1	0	..	..	..	1	1	1	0	..	..	3	5	5	4	5	4	2	4	4	4	4	3	2	3	3	3	3	2	0	..	1	1	1	2	2	2	1	3	3	2	2	2	2	2
Boliger til salg, ultimo	Fritidshus	4850 Stubbekøbing	1	3	6	8	5	7	5	5	6	10	11	10	14	28	28	30	21	21	17	17	20	19	18	17	14	16	20	21	20	24	23	21	21	22	22	19	22	20	25	25	25	22	21	20	24	23	22	19
Boliger til salg, ultimo	Fritidshus	4862 Guldborg	..	..	..	1	0	..	..	..	..	..	1	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	0	..	..	..
Boliger til salg, ultimo	Fritidshus	4863 Eskilstrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	1	0	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	4871 Horbelev	..	..	..	..	..	..	..	..	..	..	..	..	..	1	0	..	..	..	..	..	..	1	1	1	1	1	1	1	1	2	2	1	1	0	..	..	1	1	2	1	2	4	2	2	2	3	3	0
Boliger til salg, ultimo	Fritidshus	4872 Idestrup	4	6	4	5	11	13	17	18	19	26	21	18	20	21	27	33	39	44	44	46	47	48	44	38	41	49	51	39	42	54	58	54	56	61	59	53	57	64	56	55	46	51	47	46	46	48	46	45
Boliger til salg, ultimo	Fritidshus	4873 Væggerløse	36	41	50	51	59	81	126	153	138	156	137	135	193	218	236	226	260	271	277	272	262	253	236	224	232	240	242	249	277	310	294	287	319	304	294	289	290	297	287	279	283	307	280	269	292	286	282	262
Boliger til salg, ultimo	Fritidshus	4874 Gedser	4	16	11	10	15	11	23	23	31	36	34	28	34	34	37	38	47	48	48	48	49	49	48	42	48	50	55	53	56	53	55	51	51	50	53	53	61	71	62	56	64	71	60	56	55	59	61	57
Boliger til salg, ultimo	Fritidshus	4880 Nysted	1	7	5	4	4	4	3	2	3	2	4	2	4	16	15	11	14	12	12	14	15	13	14	12	12	13	13	13	13	13	13	13	13	12	12	16	18	21	22	22	21	22	20	18	16	18	19	19
Boliger til salg, ultimo	Fritidshus	4891 Toreby L	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	4892 Kettinge	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0	1	1	2	2	2	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	..	..	..	..
Boliger til salg, ultimo	Fritidshus	4894 Øster Ulslev	..	..	2	1	1	0	..	..	1	1	2	2	2	2	2	2	2	2	1	1	1	1	0	1	2	3	3	3	2	2	1	1	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	0
Boliger til salg, ultimo	Fritidshus	4895 Errindlev	..	..	1	1	1	0	1	1	0	..	0	..	..	..	..	1	0	..	..	..	..	..	1	1	1	1	2	2	1	2	2	2	2	3	3	3	3	3	3	3	3	3	3	4	4	2	2	2
Boliger til salg, ultimo	Fritidshus	4900 Nakskov	3	1	4	7	8	9	15	14	14	16	12	16	18	23	22	23	29	33	33	34	36	34	33	37	37	37	31	29	29	33	35	34	32	35	30	26	30	31	31	33	28	31	31	28	33	35	39	40
Boliger til salg, ultimo	Fritidshus	4912 Harpelunde	..	1	1	1	1	0	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	0	1	1	1	0	2	2	2	2	2	4	4	4	4	3	2
Boliger til salg, ultimo	Fritidshus	4913 Horslunde	0	..	..	..	1	1	2	2	2	0	1	0	..	..	2	2	2	0	..	1	1	1	1	1	1	1	3	4	5	5	4	4	5	5	5	4	3	5	5	4	5	6	3	3	2	3	3	3
Boliger til salg, ultimo	Fritidshus	4920 Søllested	..	0	..	..	..	..	0	..	..	..	1	1	2	3	2	2	2	2	0	..	1	0	..	1	1	2	1	1	1	2	2	3	2	2	2	2	3	3	3	3	2	3	2	2	2	3	5	4
Boliger til salg, ultimo	Fritidshus	4930 Maribo	4	3	3	2	1	3	10	9	7	11	10	9	8	13	16	14	12	11	16	16	17	15	12	15	14	21	23	24	24	26	26	24	23	20	16	14	16	17	22	24	20	22	19	21	21	22	18	18
